time,batVoltage,batCurrent,solarVoltage,solarCurrent,loadVoltage,loadCurrent
17:39:51.989,3675.00,0.00,1102.50,-1.25,3258.75,0.00
17:39:52.244,3686.25,0.00,1033.75,0.00,3261.25,1.25
17:39:52.499,3685.00,-1.25,1036.25,0.00,3258.75,0.00
17:39:52.754,3685.00,-1.25,1035.00,-1.25,3261.25,0.00
17:39:53.008,3686.25,-1.25,1035.00,-1.25,3261.25,0.00
17:39:53.263,3685.00,0.00,1036.25,-2.50,3261.25,0.00
17:39:53.518,3663.75,0.00,1037.50,-2.50,3232.50,0.00
17:39:53.773,3662.50,-1.25,1036.25,-1.25,3233.75,0.00
17:39:54.047,3685.00,1.25,1033.75,0.00,3261.25,0.00
17:39:54.283,3685.00,1.25,1036.25,0.00,3260.00,0.00
17:39:54.538,3685.00,0.00,1035.00,0.00,3262.50,-1.25
17:39:54.793,3685.00,-1.25,1033.75,0.00,3258.75,0.00
17:39:55.047,3683.75,1.25,1036.25,0.00,3261.25,0.00
17:39:55.302,3685.00,0.00,1035.00,-1.25,3261.25,0.00
17:39:55.557,3685.00,-2.50,1032.50,-1.25,3261.25,0.00
17:39:55.812,3683.75,0.00,1033.75,0.00,3261.25,0.00
17:39:56.067,3662.50,0.00,1036.25,0.00,3233.75,0.00
17:39:56.322,3663.75,0.00,1035.00,0.00,3235.00,-2.50
17:39:56.577,3685.00,1.25,1035.00,-1.25,3261.25,0.00
17:39:56.844,3685.00,0.00,1035.00,0.00,3261.25,0.00
17:39:57.216,3686.25,-1.25,1035.00,0.00,3261.25,-1.25
17:39:57.341,3686.25,0.00,1033.75,-1.25,3261.25,0.00
17:39:57.596,3686.25,1.25,1033.75,-1.25,3262.50,-1.25
17:39:57.851,3686.25,-2.50,1033.75,-1.25,3262.50,0.00
17:39:58.195,3686.25,-1.25,1032.50,0.00,3261.25,0.00
17:39:58.361,3686.25,-1.25,1033.75,0.00,3261.25,1.25
17:39:58.615,3662.50,0.00,1033.75,-1.25,3235.00,0.00
17:39:58.870,3662.50,-2.50,1036.25,0.00,3235.00,-2.50
17:39:59.156,3683.75,0.00,1036.25,0.00,3261.25,0.00
17:39:59.380,3685.00,0.00,1035.00,-1.25,3257.50,-1.25
17:39:59.642,3685.00,0.00,1035.00,-1.25,3261.25,0.00
17:39:59.890,3685.00,-1.25,1032.50,-1.25,3262.50,0.00
17:40:00.209,3683.75,1.25,1035.00,-1.25,3261.25,0.00
17:40:00.400,3687.50,-1.25,1033.75,1.25,3261.25,0.00
17:40:00.655,3686.25,-2.50,1033.75,0.00,3261.25,-1.25
17:40:00.910,3665.00,1.25,1035.00,-1.25,3233.75,0.00
17:40:01.197,3662.50,-1.25,1035.00,-1.25,3232.50,-1.25
17:40:01.436,3683.75,1.25,1035.00,0.00,3261.25,1.25
17:40:01.674,3686.25,1.25,1033.75,1.25,3258.75,0.00
17:40:01.929,3685.00,0.00,1033.75,-1.25,3260.00,0.00
17:40:02.204,3682.50,0.00,1036.25,0.00,3260.00,-1.25
17:40:02.448,3685.00,-1.25,1033.75,0.00,3261.25,0.00
17:40:02.694,3686.25,-1.25,1033.75,-1.25,3261.25,1.25
17:40:02.948,3685.00,0.00,1035.00,0.00,3261.25,0.00
17:40:03.203,3686.25,-2.50,1035.00,0.00,3261.25,0.00
17:40:03.458,3665.00,-1.25,1033.75,-1.25,3233.75,0.00
17:40:03.713,3662.50,1.25,1035.00,-1.25,3235.00,-1.25
17:40:03.968,3683.75,-2.50,1033.75,-2.50,3261.25,0.00
17:40:04.243,3685.00,0.00,1035.00,1.25,3260.00,-1.25
17:40:04.478,3683.75,-1.25,1033.75,1.25,3261.25,0.00
17:40:04.733,3686.25,-1.25,1033.75,0.00,3261.25,0.00
17:40:04.988,3686.25,-1.25,1033.75,0.00,3262.50,0.00
17:40:05.242,3676.25,0.00,1101.25,-1.25,3257.50,1.25
17:40:05.497,3686.25,0.00,1033.75,1.25,3261.25,0.00
17:40:05.752,3685.00,0.00,1035.00,0.00,3260.00,0.00
17:40:06.007,3662.50,0.00,1035.00,-1.25,3232.50,0.00
17:40:06.262,3661.25,0.00,1037.50,-1.25,3233.75,0.00
17:40:06.517,3685.00,0.00,1033.75,0.00,3260.00,0.00
17:40:06.771,3683.75,0.00,1035.00,-1.25,3261.25,0.00
17:40:07.051,3687.50,1.25,1035.00,-2.50,3261.25,0.00
17:40:07.281,3683.75,0.00,1035.00,-1.25,3262.50,-1.25
17:40:07.536,3685.00,0.00,1033.75,0.00,3262.50,0.00
17:40:07.791,3686.25,0.00,1035.00,0.00,3261.25,0.00
17:40:08.050,3685.00,-1.25,1033.75,0.00,3260.00,0.00
17:40:08.301,3663.75,0.00,1036.25,1.25,3233.75,0.00
17:40:08.555,3663.75,0.00,1035.00,0.00,3233.75,-1.25
17:40:08.810,3683.75,0.00,1033.75,-1.25,3261.25,0.00
17:40:09.065,3685.00,1.25,1035.00,0.00,3261.25,2.50
17:40:09.320,3685.00,-1.25,1033.75,-1.25,3261.25,0.00
17:40:09.575,3685.00,0.00,1033.75,1.25,3260.00,1.25
17:40:09.833,3686.25,1.25,1035.00,0.00,3261.25,-1.25
17:40:10.084,3685.00,-1.25,1033.75,-1.25,3260.00,0.00
17:40:10.339,3685.00,0.00,1035.00,-1.25,3260.00,0.00
17:40:10.594,3685.00,-1.25,1033.75,1.25,3260.00,0.00
17:40:10.849,3663.75,0.00,1035.00,-1.25,3233.75,-1.25
17:40:11.221,3662.50,-1.25,1035.00,0.00,3233.75,0.00
17:40:11.359,3683.75,0.00,1033.75,-1.25,3260.00,0.00
17:40:11.614,3683.75,0.00,1035.00,0.00,3262.50,0.00
17:40:11.869,3685.00,0.00,1033.75,0.00,3261.25,0.00
17:40:12.214,3687.50,0.00,1033.75,-1.25,3261.25,0.00
17:40:12.378,3685.00,0.00,1033.75,0.00,3262.50,0.00
17:40:12.633,3685.00,-1.25,1033.75,0.00,3261.25,0.00
17:40:12.888,3686.25,-1.25,1032.50,-1.25,3260.00,0.00
17:40:13.207,3685.00,-1.25,1033.75,0.00,3261.25,-1.25
17:40:13.398,3663.75,-1.25,1033.75,0.00,3232.50,0.00
17:40:13.653,3663.75,0.00,1033.75,0.00,3232.50,-1.25
17:40:13.907,3685.00,0.00,1033.75,1.25,3261.25,-1.25
17:40:14.163,3686.25,-1.25,1036.25,0.00,3258.75,0.00
17:40:14.417,3682.50,1.25,1033.75,-1.25,3261.25,1.25
17:40:14.672,3685.00,1.25,1035.00,0.00,3260.00,0.00
17:40:14.927,3685.00,1.25,1035.00,-1.25,3262.50,0.00
17:40:15.198,3685.00,-2.50,1033.75,0.00,3261.25,1.25
17:40:15.437,3685.00,0.00,1035.00,0.00,3262.50,-1.25
17:40:15.691,3665.00,-1.25,1036.25,1.25,3235.00,1.25
17:40:15.946,3663.75,0.00,1035.00,0.00,3233.75,0.00
17:40:16.201,3685.00,1.25,1033.75,0.00,3261.25,0.00
17:40:16.456,3685.00,0.00,1033.75,0.00,3261.25,-1.25
17:40:16.711,3683.75,-1.25,1035.00,-2.50,3258.75,0.00
17:40:16.966,3683.75,1.25,1033.75,0.00,3262.50,-1.25
17:40:17.221,3685.00,0.00,1035.00,1.25,3261.25,0.00
17:40:17.476,3685.00,0.00,1033.75,0.00,3261.25,1.25
17:40:17.730,3686.25,0.00,1035.00,-1.25,3262.50,0.00
17:40:17.985,3686.25,0.00,1035.00,-1.25,3258.75,1.25
17:40:18.240,3663.75,-1.25,1035.00,0.00,3233.75,-1.25
17:40:18.495,3652.50,0.00,1103.75,1.25,3231.25,0.00
17:40:18.750,3685.00,0.00,1035.00,0.00,3260.00,-1.25
17:40:19.005,3683.75,0.00,1036.25,-1.25,3261.25,1.25
17:40:19.260,3683.75,0.00,1036.25,1.25,3260.00,0.00
17:40:19.515,3683.75,0.00,1033.75,-1.25,3261.25,1.25
17:40:19.769,3685.00,-1.25,1036.25,-1.25,3261.25,0.00
17:40:20.037,3686.25,-1.25,1036.25,0.00,3260.00,-1.25
17:40:20.279,3686.25,-1.25,1035.00,0.00,3261.25,1.25
17:40:20.534,3683.75,1.25,1036.25,0.00,3260.00,0.00
17:40:20.789,3663.75,-1.25,1036.25,0.00,3233.75,-1.25
17:40:21.044,3662.50,-1.25,1035.00,0.00,3233.75,0.00
17:40:21.299,3683.75,-1.25,1033.75,0.00,3261.25,-2.50
17:40:21.554,3683.75,0.00,1035.00,0.00,3260.00,1.25
17:40:21.808,3685.00,-1.25,1035.00,-2.50,3261.25,-1.25
17:40:22.063,3683.75,-1.25,1033.75,-1.25,3261.25,1.25
17:40:22.318,3685.00,-1.25,1033.75,0.00,3261.25,-1.25
17:40:22.573,3686.25,0.00,1036.25,0.00,3260.00,1.25
17:40:22.845,3683.75,0.00,1035.00,-1.25,3261.25,1.25
17:40:23.083,3665.00,0.00,1035.00,0.00,3233.75,0.00
17:40:23.338,3662.50,-1.25,1035.00,0.00,3235.00,0.00
17:40:23.592,3683.75,0.00,1035.00,0.00,3261.25,0.00
17:40:23.854,3685.00,0.00,1033.75,0.00,3260.00,-1.25
17:40:24.193,3685.00,-1.25,1032.50,-1.25,3260.00,0.00
17:40:24.357,3685.00,-1.25,1033.75,0.00,3260.00,0.00
17:40:24.612,3685.00,1.25,1035.00,0.00,3260.00,0.00
17:40:24.867,3686.25,-1.25,1035.00,0.00,3261.25,0.00
17:40:25.191,3682.50,1.25,1033.75,0.00,3261.25,0.00
17:40:25.376,3686.25,0.00,1036.25,1.25,3260.00,0.00
17:40:25.641,3663.75,0.00,1036.25,0.00,3233.75,0.00
17:40:25.886,3663.75,-1.25,1035.00,0.00,3233.75,0.00
17:40:26.210,3683.75,0.00,1033.75,-1.25,3261.25,-1.25
17:40:26.396,3686.25,0.00,1035.00,-1.25,3260.00,0.00
17:40:26.651,3683.75,0.00,1035.00,0.00,3261.25,0.00
17:40:26.905,3686.25,-1.25,1033.75,0.00,3260.00,-1.25
17:40:27.193,3682.50,-1.25,1036.25,-1.25,3261.25,0.00
17:40:27.415,3686.25,0.00,1033.75,-1.25,3261.25,1.25
17:40:27.670,3685.00,0.00,1033.75,0.00,3261.25,0.00
17:40:27.925,3686.25,0.00,1033.75,0.00,3260.00,0.00
17:40:28.187,3663.75,0.00,1035.00,1.25,3235.00,-1.25
17:40:28.444,3662.50,0.00,1035.00,0.00,3233.75,0.00
17:40:28.689,3685.00,0.00,1035.00,0.00,3260.00,1.25
17:40:28.944,3683.75,0.00,1035.00,0.00,3261.25,0.00
17:40:29.199,3685.00,0.00,1033.75,-1.25,3261.25,0.00
17:40:29.454,3685.00,1.25,1033.75,1.25,3261.25,0.00
17:40:29.709,3683.75,0.00,1033.75,-1.25,3262.50,-1.25
17:40:29.964,3685.00,-1.25,1035.00,-1.25,3261.25,0.00
17:40:30.229,3685.00,-1.25,1033.75,1.25,3261.25,0.00
17:40:30.473,3665.00,0.00,1033.75,0.00,3232.50,1.25
17:40:30.728,3662.50,0.00,1035.00,-1.25,3233.75,0.00
17:40:30.983,3683.75,1.25,1035.00,0.00,3261.25,0.00
17:40:31.242,3683.75,0.00,1033.75,0.00,3260.00,0.00
17:40:31.493,3683.75,0.00,1036.25,-1.25,3258.75,0.00
17:40:31.748,3676.25,1.25,1101.25,0.00,3256.25,0.00
17:40:32.002,3685.00,0.00,1033.75,-1.25,3261.25,0.00
17:40:32.257,3685.00,-1.25,1036.25,-1.25,3261.25,-1.25
17:40:32.512,3685.00,0.00,1033.75,-1.25,3261.25,1.25
17:40:32.767,3685.00,0.00,1033.75,0.00,3261.25,1.25
17:40:33.022,3662.50,1.25,1036.25,0.00,3232.50,-1.25
17:40:33.279,3663.75,-1.25,1036.25,-1.25,3233.75,0.00
17:40:33.532,3683.75,-1.25,1033.75,0.00,3260.00,-1.25
17:40:33.787,3685.00,-1.25,1035.00,-1.25,3262.50,0.00
17:40:34.042,3685.00,0.00,1035.00,1.25,3262.50,0.00
17:40:34.296,3685.00,-1.25,1036.25,-1.25,3261.25,-1.25
17:40:34.552,3685.00,-1.25,1033.75,0.00,3261.25,1.25
17:40:34.806,3685.00,0.00,1033.75,0.00,3262.50,0.00
17:40:35.061,3685.00,0.00,1035.00,-1.25,3261.25,1.25
17:40:35.316,3686.25,0.00,1033.75,-1.25,3262.50,-1.25
17:40:35.571,3665.00,0.00,1036.25,-1.25,3233.75,0.00
17:40:35.841,3662.50,-1.25,1035.00,-2.50,3233.75,0.00
17:40:36.081,3683.75,-1.25,1033.75,0.00,3260.00,0.00
17:40:36.335,3683.75,0.00,1033.75,-1.25,3261.25,-1.25
17:40:36.590,3683.75,0.00,1035.00,-1.25,3260.00,1.25
17:40:36.845,3685.00,0.00,1036.25,0.00,3260.00,0.00
17:40:37.214,3683.75,-1.25,1036.25,-1.25,3262.50,0.00
17:40:37.355,3685.00,0.00,1035.00,-1.25,3260.00,0.00
17:40:37.610,3685.00,-1.25,1035.00,0.00,3261.25,1.25
17:40:37.865,3665.00,0.00,1036.25,-1.25,3232.50,0.00
17:40:38.218,3662.50,0.00,1035.00,0.00,3235.00,1.25
17:40:38.374,3685.00,0.00,1033.75,0.00,3261.25,0.00
17:40:38.642,3683.75,-1.25,1035.00,-1.25,3261.25,0.00
17:40:38.884,3685.00,0.00,1033.75,-1.25,3262.50,1.25
17:40:39.210,3683.75,-1.25,1033.75,-1.25,3261.25,-1.25
17:40:39.394,3685.00,0.00,1035.00,0.00,3260.00,0.00
17:40:39.650,3685.00,-1.25,1035.00,0.00,3261.25,0.00
17:40:39.903,3686.25,1.25,1035.00,-1.25,3261.25,-1.25
17:40:40.201,3683.75,0.00,1033.75,0.00,3260.00,0.00
17:40:40.413,3662.50,-1.25,1036.25,-1.25,3233.75,0.00
17:40:40.668,3662.50,-2.50,1035.00,0.00,3235.00,-1.25
17:40:40.923,3683.75,0.00,1033.75,-1.25,3260.00,0.00
17:40:41.178,3685.00,-1.25,1035.00,2.50,3260.00,0.00
17:40:41.440,3685.00,-1.25,1035.00,0.00,3260.00,0.00
17:40:41.688,3685.00,1.25,1033.75,0.00,3261.25,0.00
17:40:41.942,3683.75,0.00,1035.00,-1.25,3261.25,0.00
17:40:42.201,3685.00,0.00,1036.25,1.25,3261.25,-1.25
17:40:42.452,3685.00,-1.25,1033.75,0.00,3261.25,1.25
17:40:42.707,3685.00,-1.25,1035.00,0.00,3260.00,0.00
17:40:42.962,3663.75,-1.25,1035.00,-2.50,3235.00,1.25
17:40:43.217,3662.50,0.00,1035.00,-2.50,3233.75,0.00
17:40:43.472,3685.00,-1.25,1033.75,0.00,3258.75,0.00
17:40:43.727,3683.75,0.00,1033.75,0.00,3261.25,0.00
17:40:43.981,3685.00,0.00,1036.25,-1.25,3260.00,-1.25
17:40:44.236,3685.00,-1.25,1035.00,0.00,3261.25,-1.25
17:40:44.491,3683.75,-1.25,1033.75,0.00,3261.25,-1.25
17:40:44.746,3685.00,0.00,1035.00,-1.25,3260.00,-2.50
17:40:45.001,3685.00,1.25,1033.75,1.25,3261.25,0.00
17:40:45.256,3665.00,0.00,1036.25,1.25,3233.75,0.00
17:40:45.511,3662.50,1.25,1035.00,0.00,3232.50,0.00
17:40:45.766,3683.75,0.00,1035.00,0.00,3261.25,-1.25
17:40:46.040,3685.00,1.25,1035.00,-1.25,3261.25,0.00
17:40:46.275,3683.75,0.00,1035.00,-1.25,3260.00,-1.25
17:40:46.530,3683.75,1.25,1033.75,-1.25,3261.25,0.00
17:40:46.785,3685.00,0.00,1033.75,0.00,3261.25,0.00
17:40:47.040,3683.75,-1.25,1033.75,-1.25,3260.00,1.25
17:40:47.295,3686.25,1.25,1035.00,1.25,3261.25,0.00
17:40:47.550,3685.00,0.00,1033.75,-1.25,3260.00,0.00
17:40:47.805,3662.50,0.00,1033.75,-1.25,3235.00,-1.25
17:40:48.059,3662.50,-1.25,1035.00,0.00,3232.50,0.00
17:40:48.314,3683.75,0.00,1035.00,1.25,3260.00,1.25
17:40:48.569,3683.75,-1.25,1033.75,0.00,3260.00,0.00
17:40:48.824,3685.00,-1.25,1033.75,-1.25,3260.00,0.00
17:40:49.079,3683.75,0.00,1033.75,0.00,3260.00,1.25
17:40:49.334,3685.00,1.25,1035.00,0.00,3262.50,1.25
17:40:49.589,3683.75,-1.25,1033.75,0.00,3261.25,0.00
17:40:49.855,3683.75,0.00,1033.75,0.00,3261.25,0.00
17:40:50.211,3685.00,1.25,1033.75,-1.25,3261.25,0.00
17:40:50.353,3662.50,0.00,1035.00,0.00,3232.50,0.00
17:40:50.608,3662.50,0.00,1035.00,0.00,3233.75,-1.25
17:40:50.863,3685.00,-1.25,1033.75,-1.25,3261.25,1.25
17:40:51.199,3683.75,1.25,1032.50,-1.25,3262.50,0.00
17:40:51.373,3683.75,0.00,1033.75,-2.50,3261.25,0.00
17:40:51.648,3683.75,0.00,1033.75,0.00,3261.25,0.00
17:40:51.882,3685.00,-1.25,1033.75,0.00,3261.25,1.25
17:40:52.212,3685.00,0.00,1033.75,0.00,3262.50,0.00
17:40:52.392,3683.75,0.00,1033.75,1.25,3260.00,2.50
17:40:52.647,3663.75,1.25,1033.75,1.25,3232.50,0.00
17:40:52.902,3665.00,0.00,1036.25,-1.25,3232.50,-1.25
17:40:53.203,3683.75,1.25,1033.75,0.00,3261.25,0.00
17:40:53.412,3685.00,0.00,1035.00,0.00,3260.00,-1.25
17:40:53.666,3685.00,1.25,1033.75,-1.25,3261.25,0.00
17:40:53.921,3683.75,0.00,1035.00,0.00,3260.00,2.50
17:40:54.176,3683.75,1.25,1036.25,0.00,3260.00,1.25
17:40:54.445,3685.00,-1.25,1036.25,0.00,3262.50,1.25
17:40:54.686,3683.75,-1.25,1033.75,1.25,3261.25,1.25
17:40:54.941,3685.00,-1.25,1035.00,0.00,3261.25,-1.25
17:40:55.197,3662.50,-1.25,1035.00,0.00,3232.50,0.00
17:40:55.454,3662.50,1.25,1036.25,0.00,3232.50,0.00
17:40:55.705,3683.75,1.25,1033.75,0.00,3261.25,0.00
17:40:55.960,3683.75,-1.25,1033.75,0.00,3258.75,0.00
17:40:56.215,3683.75,-1.25,1035.00,1.25,3260.00,-1.25
17:40:56.470,3683.75,0.00,1033.75,-1.25,3261.25,-1.25
17:40:56.725,3685.00,-1.25,1033.75,-1.25,3261.25,0.00
17:40:56.980,3685.00,-1.25,1033.75,-1.25,3261.25,-1.25
17:40:57.250,3685.00,-1.25,1033.75,-1.25,3260.00,-1.25
17:40:57.490,3685.00,0.00,1035.00,1.25,3261.25,0.00
17:40:57.745,3661.25,-1.25,1033.75,0.00,3233.75,0.00
17:40:57.999,3663.75,0.00,1033.75,-1.25,3235.00,0.00
17:40:58.254,3685.00,2.50,1035.00,0.00,3261.25,-1.25
17:40:58.509,3675.00,0.00,1102.50,0.00,3257.50,0.00
17:40:58.764,3683.75,-1.25,1033.75,1.25,3260.00,-1.25
17:40:59.019,3685.00,0.00,1035.00,0.00,3258.75,0.00
17:40:59.274,3683.75,-1.25,1036.25,-1.25,3258.75,0.00
17:40:59.529,3685.00,-1.25,1035.00,-1.25,3260.00,0.00
17:40:59.784,3685.00,0.00,1035.00,0.00,3261.25,0.00
17:41:00.038,3666.25,0.00,1036.25,0.00,3233.75,0.00
17:41:00.293,3663.75,0.00,1036.25,-1.25,3235.00,1.25
17:41:00.548,3683.75,-1.25,1035.00,0.00,3261.25,0.00
17:41:00.803,3683.75,-1.25,1035.00,-1.25,3261.25,0.00
17:41:01.058,3685.00,-1.25,1035.00,-1.25,3261.25,1.25
17:41:01.313,3683.75,-1.25,1033.75,0.00,3261.25,0.00
17:41:01.568,3685.00,0.00,1035.00,0.00,3260.00,-1.25
17:41:01.843,3685.00,0.00,1035.00,0.00,3261.25,0.00
17:41:02.077,3685.00,0.00,1033.75,1.25,3261.25,-1.25
17:41:02.332,3683.75,-1.25,1033.75,-1.25,3262.50,-1.25
17:41:02.587,3662.50,0.00,1037.50,-1.25,3232.50,0.00
17:41:02.844,3663.75,0.00,1036.25,-1.25,3232.50,0.00
17:41:03.212,3683.75,1.25,1035.00,1.25,3260.00,1.25
17:41:03.351,3683.75,-1.25,1033.75,-1.25,3261.25,0.00
17:41:03.607,3683.75,-1.25,1033.75,0.00,3261.25,1.25
17:41:03.861,3682.50,-1.25,1035.00,0.00,3258.75,0.00
17:41:04.211,3686.25,0.00,1032.50,-1.25,3262.50,1.25
17:41:04.371,3685.00,-1.25,1033.75,-1.25,3261.25,0.00
17:41:04.635,3685.00,-1.25,1033.75,-1.25,3258.75,0.00
17:41:04.881,3685.00,0.00,1035.00,0.00,3260.00,0.00
17:41:05.211,3663.75,-1.25,1035.00,0.00,3235.00,-1.25
17:41:05.391,3662.50,1.25,1036.25,-1.25,3232.50,-1.25
17:41:05.651,3683.75,0.00,1035.00,-1.25,3260.00,0.00
17:41:05.900,3685.00,0.00,1035.00,-1.25,3260.00,1.25
17:41:06.177,3683.75,-1.25,1035.00,-1.25,3258.75,0.00
17:41:06.410,3683.75,1.25,1035.00,0.00,3263.75,0.00
17:41:06.665,3685.00,0.00,1035.00,0.00,3261.25,0.00
17:41:06.920,3686.25,-1.25,1033.75,-1.25,3260.00,1.25
17:41:07.186,3685.00,-1.25,1035.00,0.00,3260.00,0.00
17:41:07.442,3665.00,-1.25,1036.25,-1.25,3235.00,0.00
17:41:07.684,3662.50,-1.25,1036.25,1.25,3233.75,-1.25
17:41:07.939,3683.75,0.00,1035.00,0.00,3260.00,0.00
17:41:08.204,3683.75,-1.25,1035.00,-1.25,3260.00,1.25
17:41:08.449,3685.00,-1.25,1035.00,-1.25,3260.00,-1.25
17:41:08.704,3683.75,0.00,1033.75,-1.25,3261.25,0.00
17:41:08.959,3686.25,-1.25,1035.00,-2.50,3261.25,0.00
17:41:09.234,3683.75,0.00,1035.00,-1.25,3260.00,-1.25
17:41:09.469,3685.00,0.00,1033.75,0.00,3261.25,0.00
17:41:09.724,3686.25,0.00,1035.00,-2.50,3262.50,0.00
17:41:09.979,3662.50,0.00,1035.00,0.00,3233.75,-1.25
17:41:10.233,3662.50,-1.25,1036.25,-1.25,3232.50,0.00
17:41:10.488,3683.75,0.00,1035.00,0.00,3261.25,1.25
17:41:10.743,3683.75,0.00,1033.75,0.00,3260.00,-1.25
17:41:10.998,3685.00,1.25,1036.25,-1.25,3261.25,-1.25
17:41:11.253,3685.00,0.00,1033.75,0.00,3260.00,0.00
17:41:11.508,3685.00,0.00,1035.00,-1.25,3261.25,1.25
17:41:11.763,3676.25,-1.25,1102.50,1.25,3257.50,1.25
17:41:12.040,3685.00,0.00,1036.25,-1.25,3258.75,0.00
17:41:12.274,3685.00,0.00,1035.00,-1.25,3258.75,-1.25
17:41:12.527,3661.25,0.00,1035.00,0.00,3233.75,0.00
17:41:12.782,3662.50,-2.50,1036.25,-1.25,3232.50,-1.25
17:41:13.050,3683.75,0.00,1033.75,0.00,3262.50,-1.25
17:41:13.292,3683.75,-1.25,1033.75,0.00,3262.50,1.25
17:41:13.547,3685.00,1.25,1035.00,0.00,3258.75,0.00
17:41:13.802,3685.00,0.00,1035.00,-1.25,3258.75,1.25
17:41:14.056,3685.00,0.00,1035.00,0.00,3262.50,1.25
17:41:14.311,3685.00,-1.25,1035.00,0.00,3261.25,-1.25
17:41:14.566,3683.75,0.00,1033.75,-1.25,3260.00,0.00
17:41:14.852,3666.25,0.00,1033.75,-1.25,3236.25,-1.25
17:41:15.076,3661.25,-1.25,1035.00,0.00,3232.50,1.25
17:41:15.331,3683.75,0.00,1035.00,0.00,3261.25,-1.25
17:41:15.586,3683.75,-1.25,1035.00,-1.25,3262.50,1.25
17:41:15.840,3683.75,0.00,1033.75,-1.25,3261.25,0.00
17:41:16.211,3683.75,-1.25,1036.25,0.00,3258.75,0.00
17:41:16.350,3685.00,-1.25,1035.00,1.25,3260.00,0.00
17:41:16.605,3685.00,0.00,1033.75,0.00,3261.25,-1.25
17:41:16.860,3683.75,0.00,1035.00,0.00,3260.00,1.25
17:41:17.217,3683.75,1.25,1033.75,0.00,3262.50,0.00
17:41:17.370,3662.50,1.25,1036.25,-1.25,3232.50,0.00
17:41:17.625,3662.50,1.25,1036.25,-1.25,3232.50,-1.25
17:41:17.879,3683.75,0.00,1035.00,0.00,3261.25,0.00
17:41:18.192,3683.75,0.00,1033.75,0.00,3260.00,0.00
17:41:18.389,3685.00,-1.25,1033.75,0.00,3260.00,0.00
17:41:18.644,3683.75,-1.25,1033.75,0.00,3260.00,0.00
17:41:18.899,3683.75,-1.25,1033.75,-1.25,3261.25,1.25
17:41:19.198,3685.00,0.00,1035.00,-1.25,3262.50,0.00
17:41:19.409,3682.50,1.25,1035.00,0.00,3262.50,-1.25
17:41:19.664,3685.00,1.25,1035.00,1.25,3260.00,0.00
17:41:19.918,3662.50,-1.25,1035.00,-1.25,3235.00,-1.25
17:41:20.200,3662.50,0.00,1036.25,0.00,3233.75,1.25
17:41:20.437,3683.75,0.00,1035.00,0.00,3261.25,-1.25
17:41:20.683,3683.75,0.00,1035.00,-1.25,3260.00,0.00
17:41:20.938,3685.00,-1.25,1035.00,-1.25,3260.00,0.00
17:41:21.193,3683.75,1.25,1033.75,0.00,3261.25,0.00
17:41:21.447,3686.25,-1.25,1035.00,1.25,3260.00,0.00
17:41:21.702,3685.00,0.00,1033.75,-1.25,3260.00,-1.25
17:41:21.957,3683.75,-1.25,1036.25,0.00,3262.50,-1.25
17:41:22.212,3662.50,-1.25,1035.00,0.00,3233.75,0.00
17:41:22.467,3662.50,0.00,1035.00,-1.25,3232.50,0.00
17:41:22.722,3683.75,0.00,1035.00,0.00,3260.00,1.25
17:41:22.977,3685.00,0.00,1035.00,0.00,3260.00,0.00
17:41:23.233,3683.75,-1.25,1035.00,0.00,3260.00,-1.25
17:41:23.486,3683.75,0.00,1033.75,-1.25,3258.75,0.00
17:41:23.741,3683.75,0.00,1036.25,-1.25,3260.00,-1.25
17:41:23.996,3685.00,-1.25,1035.00,1.25,3260.00,0.00
17:41:24.251,3683.75,1.25,1035.00,0.00,3262.50,1.25
17:41:24.506,3685.00,-1.25,1033.75,-1.25,3262.50,0.00
17:41:24.761,3662.50,-1.25,1036.25,0.00,3233.75,1.25
17:41:25.016,3652.50,0.00,1102.50,-1.25,3230.00,0.00
17:41:25.276,3683.75,0.00,1033.75,-1.25,3261.25,0.00
17:41:25.526,3683.75,0.00,1033.75,0.00,3258.75,0.00
17:41:25.780,3683.75,-1.25,1033.75,-2.50,3261.25,0.00
17:41:26.046,3683.75,1.25,1035.00,-1.25,3261.25,-1.25
17:41:26.290,3683.75,0.00,1035.00,-1.25,3261.25,0.00
17:41:26.545,3683.75,-1.25,1035.00,0.00,3261.25,0.00
17:41:26.800,3682.50,0.00,1035.00,-1.25,3258.75,-2.50
17:41:27.055,3685.00,-1.25,1035.00,-1.25,3261.25,0.00
17:41:27.310,3663.75,0.00,1036.25,-1.25,3235.00,0.00
17:41:27.564,3661.25,-1.25,1036.25,0.00,3235.00,-2.50
17:41:27.819,3683.75,1.25,1035.00,-1.25,3260.00,0.00
17:41:28.074,3685.00,0.00,1035.00,0.00,3261.25,0.00
17:41:28.329,3683.75,1.25,1035.00,0.00,3261.25,-1.25
17:41:28.584,3683.75,-2.50,1036.25,0.00,3261.25,1.25
17:41:28.852,3682.50,0.00,1036.25,-1.25,3260.00,0.00
17:41:29.193,3683.75,-1.25,1033.75,-1.25,3261.25,0.00
17:41:29.349,3682.50,0.00,1033.75,0.00,3261.25,0.00
17:41:29.603,3663.75,-1.25,1035.00,0.00,3232.50,0.00
17:41:29.858,3661.25,0.00,1033.75,0.00,3235.00,0.00
17:41:30.203,3682.50,1.25,1035.00,-1.25,3260.00,0.00
17:41:30.368,3683.75,-1.25,1035.00,-1.25,3262.50,1.25
