11:00:08.825 -> Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
11:00:13.989 -> 0.0000000,0.0000000,-17.000,178.86,0.01,0.01,0.01,0.0,0.0,0.0,-0.5,16.5,-37.3,-0.00006,0.01770,-0.01898,0.99963,28.35,992.0,29.74,51,4,74.0,111,1,1,1,1,0,1,1,0,56490,-69.0,12.8
11:00:20.494 -> 0.0000000,0.0000000,-17.000,171.44,0.00,0.03,0.00,0.0,0.0,0.0,-6.9,5.8,-115.1,0.07825,0.10150,-0.64556,0.75286,24.28,992.8,39.81,143,6,65.0,111,1,1,1,1,0,1,1,0,22315,-51.0,13.3
11:00:44.985 -> 0.0000000,0.0000000,-17.000,178.56,0.01,0.00,0.00,0.0,0.0,0.0,2.1,15.8,-39.4,0.00018,0.01807,-0.01489,0.99976,28.18,992.0,28.96,52,4,74.0,111,1,1,1,1,0,1,1,0,7230,-70.0,10.3
11:00:52.492 -> 0.0000000,0.0000000,-17.000,171.00,-0.01,0.02,0.00,-0.2,-0.1,-0.1,-6.2,6.2,-114.7,0.07733,0.10175,-0.64202,0.75597,24.31,992.9,39.70,144,6,64.5,111,1,1,1,1,0,1,1,0,51985,-52.0,13.3
11:01:16.989 -> 0.0000000,0.0000000,-17.000,178.75,0.00,0.00,0.00,0.0,0.0,0.0,-0.4,16.8,-40.7,0.00031,0.01770,-0.02118,0.99963,28.10,992.0,28.90,53,4,73.5,111,1,1,1,1,0,1,1,0,25797,-70.0,11.0
11:01:24.496 -> 0.0000000,0.0000000,-17.000,171.53,-0.01,-0.02,-0.03,0.0,0.0,0.0,-5.8,6.9,-114.3,0.08014,0.09986,-0.66247,0.73809,24.27,992.8,39.66,145,6,64.5,111,1,1,1,1,0,1,1,0,28057,-51.0,12.8
11:01:47.990 -> 0.0000000,0.0000000,-17.000,178.89,0.00,0.02,0.00,0.0,0.0,0.0,0.4,16.3,-40.9,0.00024,0.01764,-0.01819,0.99969,28.00,991.9,29.06,54,4,73.5,111,1,1,1,1,0,1,1,0,64638,-71.0,10.3
11:01:56.489 -> 0.0000000,0.0000000,-17.000,171.23,0.00,-0.02,0.00,0.0,0.0,0.0,-5.8,7.3,-112.7,0.08014,0.09998,-0.65984,0.74035,24.26,992.9,39.67,146,6,64.5,111,1,1,1,1,0,1,1,0,52025,-52.0,12.8
11:02:18.990 -> 0.0000000,0.0000000,-17.000,179.14,0.00,-0.04,-0.04,0.0,0.0,0.0,0.3,16.4,-41.3,0.00031,0.01782,-0.02264,0.99957,27.95,991.9,29.08,55,4,73.5,111,1,1,1,1,0,1,1,0,7430,-70.0,11.0
11:02:28.495 -> 0.0000000,0.0000000,-17.000,171.51,-0.01,0.02,0.00,-0.1,-0.1,-0.1,-7.3,6.6,-115.1,0.08002,0.09998,-0.66015,0.74017,24.25,992.8,39.70,147,6,64.0,111,1,1,1,1,0,1,1,0,35664,-52.0,13.3
11:02:50.985 -> 0.0000000,0.0000000,-17.000,178.82,0.00,0.00,0.01,0.0,0.0,0.0,0.8,15.9,-39.6,0.00006,0.01770,-0.01209,0.99976,27.90,992.0,29.09,56,4,73.0,111,1,1,1,1,0,1,1,0,43999,-70.0,10.0
11:03:00.486 -> 0.0000000,0.0000000,-17.000,171.38,0.02,0.01,0.00,0.0,0.0,0.0,-7.3,6.9,-113.9,0.07727,0.10224,-0.64055,0.75713,24.24,992.8,39.70,148,6,64.0,111,1,1,1,1,0,1,1,0,46373,-51.0,13.3
11:03:22.985 -> 0.0000000,0.0000000,-17.000,178.91,0.00,0.00,0.01,0.0,0.0,0.0,1.1,15.3,-40.3,0.00037,0.01770,-0.02136,0.99963,27.84,991.9,29.21,57,4,73.0,111,1,1,1,1,0,1,1,0,3682,-70.0,10.3
11:03:32.492 -> 0.0000000,0.0000000,-17.000,171.18,0.00,-0.02,0.00,0.0,0.0,0.0,-6.6,7.3,-115.8,0.07752,0.10205,-0.64165,0.75622,24.26,992.8,39.68,149,6,63.5,111,1,1,1,1,0,1,1,0,46347,-52.0,12.5
11:03:54.984 -> 0.0000000,0.0000000,-17.000,178.97,0.01,0.01,0.00,0.0,0.0,0.0,1.1,15.9,-40.3,0.00006,0.01776,-0.01032,0.99982,27.80,991.9,29.27,58,4,72.5,111,1,1,1,1,0,1,1,0,28387,-70.0,10.5
11:04:04.490 -> 0.0000000,0.0000000,-17.000,171.37,0.00,0.02,0.01,0.0,0.0,-0.1,-7.3,5.8,-115.0,0.07947,0.10028,-0.65709,0.74285,24.22,992.8,39.71,150,6,63.5,111,1,1,1,1,0,1,1,0,49290,-52.0,13.3
11:04:25.991 -> 0.0000000,0.0000000,-17.000,178.97,0.00,0.00,0.00,0.2,0.0,0.0,1.7,16.1,-39.1,0.00006,0.01758,-0.00970,0.99982,27.78,991.9,29.35,59,4,72.5,111,1,1,1,1,0,1,1,0,5561,-70.0,10.5
11:04:36.490 -> 0.0000000,0.0000000,-17.000,171.54,0.03,0.01,0.00,0.0,0.0,0.0,-6.9,6.2,-113.9,0.07794,0.10126,-0.64568,0.75280,24.25,992.8,39.67,151,6,63.5,111,1,1,1,1,0,1,1,0,47029,-52.0,13.0
11:05:00.981 -> 0.0000000,0.0000000,-17.000,178.78,0.00,0.00,0.00,0.0,0.0,0.0,0.4,16.9,-40.5,0.00006,0.01758,-0.00970,0.99982,27.70,992.0,29.42,60,4,72.5,111,1,1,1,1,0,1,1,0,32178,-70.0,10.5
11:05:08.492 -> 0.0000000,0.0000000,-17.000,171.26,-0.01,0.01,0.00,0.0,-0.1,0.0,-7.3,6.2,-114.6,0.07691,0.10205,-0.63897,0.75854,24.25,992.8,39.68,152,6,63.0,111,1,1,1,1,0,1,1,0,39900,-52.0,13.3
11:05:32.986 -> 0.0000000,0.0000000,-17.000,178.69,0.00,0.00,0.01,0.0,0.1,0.0,1.4,16.5,-40.3,0.00018,0.01764,-0.01526,0.99976,27.68,992.0,29.50,61,4,72.0,111,1,1,1,1,0,1,1,0,20660,-70.0,10.8
11:05:40.493 -> 0.0000000,0.0000000,-17.000,171.21,-0.01,0.01,0.01,0.0,0.0,0.0,-6.6,5.4,-113.9,0.07691,0.10205,-0.63897,0.75854,24.25,992.9,39.65,153,6,63.0,111,1,1,1,1,0,1,1,0,37477,-53.0,13.3
11:06:04.983 -> 0.0000000,0.0000000,-17.000,178.51,0.00,0.00,0.01,0.0,0.0,0.0,0.6,16.0,-40.4,0.00031,0.01770,-0.01141,0.99976,27.64,992.0,29.53,62,4,72.0,111,1,1,1,1,0,1,1,0,32169,-70.0,10.5
11:06:12.489 -> 0.0000000,0.0000000,-17.000,171.15,-0.01,-0.03,-0.03,0.0,0.0,0.0,-6.6,7.7,-114.3,0.07764,0.10150,-0.64495,0.75347,24.26,992.9,39.68,154,6,62.5,111,1,1,1,1,0,1,1,0,44033,-52.0,13.5
11:06:36.986 -> 0.0000000,0.0000000,-17.000,178.44,0.00,0.00,0.02,0.0,0.0,0.0,1.1,15.3,-40.2,0.00012,0.01764,-0.00842,0.99982,27.65,992.0,29.48,63,4,72.0,111,1,1,1,1,0,1,1,0,50541,-70.0,10.3
11:06:47.493 -> 0.0000000,0.0000000,-17.000,171.11,0.00,0.01,-0.03,0.0,0.0,0.0,-6.9,5.8,-115.4,0.07923,0.10034,-0.65355,0.74596,24.24,992.9,39.70,155,6,62.5,111,1,1,1,1,0,1,1,0,32652,-52.0,12.8
11:07:07.984 -> 0.0000000,0.0000000,-17.000,178.24,0.00,0.01,0.01,0.0,0.0,0.0,0.4,16.9,-40.5,0.00006,0.01770,-0.00861,0.99982,27.67,992.0,29.48,64,4,71.5,111,1,1,1,1,0,1,1,0,55549,-70.0,9.8
11:07:19.493 -> 0.0000000,0.0000000,-17.000,171.06,0.04,0.01,0.00,0.0,0.0,0.0,-5.4,5.8,-113.9,0.07929,0.10077,-0.65355,0.74596,24.26,992.9,39.68,156,6,62.0,111,1,1,1,1,0,1,1,0,25740,-52.0,13.3
11:07:39.981 -> 0.0000000,0.0000000,-17.000,178.24,0.00,0.01,0.01,-0.1,0.2,0.1,1.4,15.9,-40.6,0.00000,0.01770,-0.01367,0.99976,27.62,992.0,29.50,65,4,71.5,111,1,1,1,1,0,1,1,0,50524,-70.0,10.3
11:07:51.501 -> 0.0000000,0.0000000,-17.000,171.28,-0.01,-0.02,0.00,0.0,0.0,0.0,-6.6,6.6,-115.5,0.07862,0.10065,-0.65276,0.74670,24.24,992.8,39.67,157,6,62.0,111,1,1,1,1,0,1,1,0,62845,-52.0,13.3
11:08:11.989 -> 0.0000000,0.0000000,-17.000,178.49,0.00,0.00,0.00,-0.1,0.1,0.1,0.8,15.7,-39.9,0.00006,0.01746,-0.00409,0.99982,27.61,992.0,29.53,66,4,71.0,111,1,1,1,1,0,1,1,0,20021,-70.0,10.3
11:08:23.493 -> 0.0000000,0.0000000,-17.000,170.90,0.00,-0.03,0.00,0.0,0.0,0.0,-6.6,7.7,-114.7,0.07770,0.10199,-0.64177,0.75610,24.22,992.9,39.71,158,6,61.5,111,1,1,1,1,0,1,1,0,20839,-52.0,13.0
11:08:43.984 -> 0.0000000,0.0000000,-17.000,178.59,0.00,0.00,0.01,0.0,0.0,0.0,1.1,15.9,-39.9,0.00024,0.01770,-0.01892,0.99969,27.57,992.0,29.59,67,4,71.0,111,1,1,1,1,0,1,1,0,23361,-70.0,10.0
11:08:55.494 -> 0.0000000,0.0000000,-17.000,171.19,0.03,0.02,0.00,0.0,0.0,0.0,-6.6,7.3,-113.9,0.07746,0.10175,-0.64220,0.75573,24.23,992.9,39.73,159,6,61.5,111,1,1,1,1,0,1,1,0,23195,-52.0,13.0
11:09:15.980 -> 0.0000000,0.0000000,-17.000,178.29,0.01,0.00,0.01,0.0,0.0,0.0,1.5,16.1,-39.9,0.00006,0.01807,-0.00842,0.99982,27.60,992.0,29.59,68,4,70.5,111,1,1,1,1,0,1,1,0,43825,-70.0,11.0
11:09:27.487 -> 0.0000000,0.0000000,-17.000,171.27,-0.01,-0.04,0.01,0.2,0.0,0.1,-6.9,6.6,-113.9,0.07862,0.10089,-0.65111,0.74810,24.23,992.8,39.73,160,6,61.5,111,1,1,1,1,0,1,1,0,14152,-52.0,13.0
11:09:47.981 -> 0.0000000,0.0000000,-17.000,178.20,0.00,0.01,0.00,0.0,0.0,0.0,0.2,15.5,-40.8,-0.00006,0.01794,-0.01733,0.99969,27.55,992.0,29.66,69,4,70.5,111,1,1,1,1,0,1,1,0,29102,-70.0,10.5
11:09:59.494 -> 0.0000000,0.0000000,-17.000,170.90,0.00,0.02,0.01,0.0,0.0,0.0,-6.9,7.7,-115.0,0.07849,0.10157,-0.64714,0.75146,24.24,992.9,39.70,161,6,61.0,111,1,1,1,1,0,1,1,0,19725,-52.0,13.3
11:10:19.976 -> 0.0000000,0.0000000,-17.000,178.05,0.00,0.00,0.01,0.0,0.2,0.0,-0.1,16.3,-39.4,0.00000,0.01764,-0.00629,0.99982,27.54,992.0,29.67,70,4,70.5,111,1,1,1,1,0,1,1,0,3088,-70.0,9.8
11:10:31.485 -> 0.0000000,0.0000000,-17.000,170.95,-0.02,0.02,0.01,0.0,0.0,0.0,-6.9,6.2,-114.6,0.07794,0.10132,-0.64617,0.75237,24.25,992.9,39.71,162,6,60.5,111,1,1,1,1,0,1,1,0,56560,-52.0,12.8
11:10:51.990 -> 0.0000000,0.0000000,-17.000,178.02,0.01,0.00,-0.02,0.0,0.0,0.0,-0.1,16.1,-39.8,0.00006,0.01776,-0.01227,0.99976,27.56,992.1,29.66,71,4,70.0,111,1,1,1,1,0,1,1,0,65155,-70.0,10.5
11:11:03.483 -> 0.0000000,0.0000000,-17.000,170.63,0.00,-0.02,0.01,0.0,0.0,0.0,-5.8,6.6,-114.3,0.07953,0.10053,-0.65569,0.74407,24.22,992.9,39.76,163,6,60.5,111,1,1,1,1,0,1,1,0,57531,-52.0,13.0
11:11:23.988 -> 0.0000000,0.0000000,-17.000,178.02,0.01,0.00,0.01,0.0,0.0,0.1,0.6,16.0,-40.4,0.00024,0.01776,-0.01422,0.99976,27.56,992.0,29.66,72,4,70.0,111,1,1,1,1,0,1,1,0,13239,-70.0,10.0
11:11:38.484 -> 0.0000000,0.0000000,-17.000,170.56,-0.01,-0.02,0.00,0.0,0.0,0.0,-6.9,8.0,-115.1,0.07917,0.10065,-0.65435,0.74523,24.23,992.9,39.74,164,6,60.5,111,1,1,1,1,0,1,1,0,41465,-51.0,13.3
11:11:55.985 -> 0.0000000,0.0000000,-17.000,177.86,0.01,0.00,0.01,0.0,0.0,0.0,0.6,16.3,-39.9,0.00031,0.01807,-0.02045,0.99963,27.53,992.1,29.70,73,4,69.5,111,1,1,1,1,0,1,1,0,57456,-70.0,10.8
11:12:10.485 -> 0.0000000,0.0000000,-17.000,170.38,0.00,0.01,-0.04,0.0,0.0,0.0,-7.3,5.4,-113.5,0.07666,0.10260,-0.63616,0.76086,24.24,993.0,39.71,165,6,60.0,111,1,1,1,1,0,1,1,0,40627,-51.0,13.0
11:12:27.983 -> 0.0000000,0.0000000,-17.000,177.95,0.01,0.00,0.01,0.0,0.0,0.0,0.6,15.7,-40.3,0.00031,0.01788,-0.01605,0.99969,27.49,992.1,29.79,74,4,69.5,111,1,1,1,1,0,1,1,0,16649,-70.0,6.2
11:12:42.485 -> 0.0000000,0.0000000,-17.000,170.75,0.00,0.01,-0.04,0.0,0.0,0.0,-7.7,6.2,-115.4,0.07898,0.10126,-0.64989,0.74908,24.26,992.9,39.69,166,6,60.0,111,1,1,1,1,0,1,1,0,55567,-52.0,13.0
11:12:58.983 -> 0.0000000,0.0000000,-17.000,177.57,0.00,-0.04,0.01,0.0,0.0,0.0,1.1,16.6,-41.4,0.00012,0.01770,-0.01453,0.99976,27.45,992.1,29.85,75,4,69.0,111,1,1,1,1,0,1,1,0,47263,-70.0,10.3
11:13:14.480 -> 0.0000000,0.0000000,-17.000,170.66,-0.01,-0.02,0.00,0.0,0.0,0.0,-6.2,6.9,-114.7,0.08032,0.09980,-0.66173,0.73870,24.27,992.9,39.67,167,6,60.0,111,1,1,1,1,0,1,1,0,41843,-52.0,13.0
11:13:30.979 -> 0.0000000,0.0000000,-17.000,177.84,0.01,0.00,0.02,0.0,0.1,0.0,0.6,16.6,-40.0,0.00037,0.01770,-0.02136,0.99963,27.47,992.1,29.82,76,4,69.0,111,1,1,1,1,0,1,1,0,37659,-70.0,10.0
11:13:46.489 -> 0.0000000,0.0000000,-17.000,170.68,0.04,-0.03,0.00,0.0,0.0,0.0,-7.3,7.3,-112.3,0.07898,0.10083,-0.64959,0.74938,24.24,992.9,39.65,168,6,59.5,111,1,1,1,1,0,1,1,0,27288,-52.0,13.0
11:14:02.985 -> 0.0000000,0.0000000,-17.000,177.75,0.00,0.00,0.01,-0.1,0.0,0.0,0.9,17.1,-40.0,0.00037,0.01770,-0.01935,0.99963,27.47,992.1,29.84,77,4,68.5,111,1,1,1,1,0,1,1,0,14025,-70.0,10.0
11:14:18.487 -> 0.0000000,0.0000000,-17.000,171.06,0.00,-0.02,0.00,0.0,0.0,0.0,-6.9,7.7,-113.9,0.07947,0.10028,-0.65758,0.74242,24.25,992.9,39.70,169,6,59.0,111,1,1,1,1,0,1,1,0,38123,-52.0,12.8
11:14:34.973 -> 0.0000000,0.0000000,-17.000,177.79,0.00,0.02,0.01,0.0,0.0,0.0,-0.1,16.1,-39.8,-0.00006,0.01770,-0.01776,0.99969,27.47,992.1,29.82,78,4,68.5,111,1,1,1,1,0,1,1,0,32247,-71.0,10.0
11:14:50.489 -> 0.0000000,0.0000000,-17.000,170.69,0.00,-0.03,0.00,0.0,0.0,0.0,-6.6,7.3,-114.3,0.07776,0.10187,-0.64074,0.75701,24.26,992.9,39.66,170,6,59.0,111,1,1,1,1,0,1,1,0,64781,-52.0,13.3
11:15:05.984 -> 0.0000000,0.0000000,-17.000,177.81,0.01,0.01,0.01,0.0,0.0,0.0,1.4,16.2,-40.3,-0.00018,0.01807,-0.01483,0.99976,27.47,992.1,29.82,79,4,68.0,111,1,1,1,1,0,1,1,0,8649,-70.0,10.0
11:15:22.488 -> 0.0000000,0.0000000,-17.000,170.95,0.01,0.02,0.00,0.0,0.0,0.0,-6.9,7.7,-114.3,0.07923,0.10083,-0.65386,0.74566,24.26,992.9,39.60,171,6,59.0,111,1,1,1,1,0,1,1,0,12133,-52.0,13.3
11:15:37.982 -> 0.0000000,0.0000000,-17.000,178.18,0.00,0.00,0.00,0.0,0.0,0.0,0.4,16.3,-40.8,0.00012,0.01770,-0.01947,0.99963,27.45,992.0,29.79,80,4,68.0,111,1,1,1,1,0,1,1,0,23922,-71.0,10.0
11:15:54.486 -> 0.0000000,0.0000000,-17.000,171.07,0.00,0.02,0.01,-0.1,0.0,0.0,-5.4,6.6,-114.3,0.07849,0.10132,-0.64867,0.75018,24.25,992.9,39.56,172,6,58.5,111,1,1,1,1,0,1,1,0,54902,-51.0,13.5
11:16:09.980 -> 0.0000000,0.0000000,-17.000,177.93,0.00,0.01,-0.02,0.0,0.0,0.0,1.7,15.8,-39.4,0.00006,0.01770,-0.01959,0.99963,27.42,992.1,29.83,81,4,67.5,111,1,1,1,1,0,1,1,0,63306,-70.0,9.5
11:16:26.486 -> 0.0000000,0.0000000,-17.000,170.97,0.00,0.02,0.01,0.0,0.0,0.0,-6.9,8.0,-114.3,0.07947,0.10059,-0.65636,0.74346,24.25,992.9,39.64,173,6,58.0,111,1,1,1,1,0,1,1,0,21159,-52.0,13.0
11:16:41.982 -> 0.0000000,0.0000000,-17.000,178.25,0.00,0.01,-0.03,0.0,0.0,0.0,0.7,16.3,-39.6,0.00006,0.01770,-0.01788,0.99969,27.42,992.0,29.90,82,4,67.5,111,1,1,1,1,0,1,1,0,29670,-69.0,9.8
11:17:01.484 -> 0.0000000,0.0000000,-17.000,171.08,0.00,0.02,0.00,0.0,0.0,0.0,-6.9,7.7,-115.8,0.07831,0.10150,-0.64892,0.74993,24.22,992.9,39.69,174,6,58.0,111,1,1,1,1,0,1,1,0,12838,-52.0,12.8
11:17:13.983 -> 0.0000000,0.0000000,-17.000,178.18,-0.01,0.00,0.01,0.0,0.0,-0.1,1.0,15.6,-38.7,0.00012,0.01746,-0.00848,0.99982,27.40,992.0,29.92,83,4,67.5,111,1,1,1,1,0,1,1,0,47355,-69.0,10.5
11:17:33.493 -> 0.0000000,0.0000000,-17.000,171.24,-0.01,0.02,0.01,0.0,0.0,0.0,-6.9,6.2,-112.7,0.08008,0.09992,-0.66063,0.73968,24.26,992.9,39.70,175,6,58.0,111,1,1,1,1,0,1,1,0,37963,-52.0,13.5
11:17:45.980 -> 0.0000000,0.0000000,-17.000,178.19,0.00,0.00,0.01,0.0,0.0,0.0,0.5,16.9,-40.1,0.00012,0.01758,-0.00848,0.99982,27.44,992.0,29.85,84,4,67.0,111,1,1,1,1,0,1,1,0,43190,-70.0,10.0
11:18:05.485 -> 0.0000000,0.0000000,-17.000,170.80,0.00,0.02,0.01,0.0,0.0,0.0,-6.2,5.8,-111.9,0.07935,0.10053,-0.65557,0.74413,24.27,992.9,39.71,176,6,57.5,111,1,1,1,1,0,1,1,0,47863,-52.0,13.3
11:18:18.981 -> 0.0000000,0.0000000,-17.000,178.37,0.00,0.01,-0.04,0.0,0.0,0.0,1.9,16.4,-39.8,0.00043,0.01764,-0.02576,0.99951,27.38,992.0,29.95,85,4,67.0,111,1,1,1,1,0,1,1,0,33568,-70.0,10.8
11:18:37.481 -> 0.0000000,0.0000000,-17.000,171.16,0.00,0.02,0.01,0.0,0.0,0.0,-6.2,7.7,-114.7,0.07959,0.10059,-0.65648,0.74334,24.27,992.9,39.71,177,6,57.5,111,1,1,1,1,0,1,1,0,4735,-51.0,13.5
11:18:50.985 -> 0.0000000,0.0000000,-17.000,178.08,0.00,0.01,-0.03,0.0,0.0,0.0,0.1,16.6,-40.1,0.00018,0.01770,-0.02057,0.99963,27.39,992.0,29.95,86,4,66.5,111,1,1,1,1,0,1,1,0,29057,-70.0,10.3
11:19:09.486 -> 0.0000000,0.0000000,-17.000,170.86,-0.01,-0.02,0.00,0.0,0.0,0.0,-6.2,8.4,-114.3,0.07953,0.10059,-0.65648,0.74334,24.27,992.9,39.70,178,6,57.0,111,1,1,1,1,0,1,1,0,14439,-52.0,13.0
11:19:22.974 -> 0.0000000,0.0000000,-17.000,178.18,0.00,0.00,-0.03,0.0,0.0,0.0,0.3,16.3,-39.7,0.00006,0.01770,-0.00745,0.99982,27.37,992.0,29.97,87,4,66.5,111,1,1,1,1,0,1,1,0,4418,-70.0,10.0
11:19:41.483 -> 0.0000000,0.0000000,-17.000,171.09,0.00,0.01,0.00,0.0,0.0,0.0,-6.6,6.6,-114.3,0.07837,0.10108,-0.64971,0.74932,24.28,992.9,39.73,179,6,57.0,111,1,1,1,1,0,1,1,0,5721,-52.0,13.0
11:19:54.980 -> 0.0000000,0.0000000,-17.000,178.23,0.00,0.00,0.01,0.0,0.0,0.0,0.9,16.8,-39.9,0.00024,0.01758,-0.01221,0.99976,27.38,992.0,29.96,88,4,66.5,111,1,1,1,1,0,1,1,0,46465,-70.0,10.3
11:20:13.485 -> 0.0000000,0.0000000,-17.000,170.96,0.00,-0.02,0.01,0.0,0.0,0.0,-7.3,7.3,-114.3,0.07868,0.10126,-0.64983,0.74920,24.25,992.9,39.72,180,6,56.5,111,1,1,1,1,0,1,1,0,54087,-52.0,13.0
11:20:26.975 -> 0.0000000,0.0000000,-17.000,178.23,0.01,-0.04,0.02,0.0,0.0,0.0,0.3,16.9,-40.9,0.00024,0.01776,-0.01514,0.99976,27.40,992.0,29.95,89,4,66.0,111,1,1,1,1,0,1,1,0,59304,-70.0,10.0
11:20:48.486 -> 0.0000000,0.0000000,-17.000,170.56,-0.01,0.01,0.01,0.0,0.0,0.0,-7.3,7.7,-115.0,0.07868,0.10126,-0.64983,0.74920,24.23,992.9,39.56,181,6,56.5,111,1,1,1,1,0,1,1,0,7169,-52.0,13.0
11:20:58.982 -> 0.0000000,0.0000000,-17.000,178.17,0.00,0.01,0.01,0.0,0.0,0.0,0.8,15.9,-39.6,-0.00006,0.01770,-0.01392,0.99976,27.35,992.0,29.98,90,4,66.0,111,1,1,1,1,0,1,1,0,9868,-70.0,11.0
11:21:20.485 -> 0.0000000,0.0000000,-17.000,170.77,-0.01,-0.02,0.01,-0.1,-0.1,0.0,-6.6,5.8,-115.8,0.07855,0.10083,-0.65062,0.74859,24.25,992.9,39.56,182,6,56.0,111,1,1,1,1,0,1,1,0,531,-51.0,13.3
11:21:30.973 -> 0.0000000,0.0000000,-17.000,178.37,0.00,0.01,0.00,0.0,0.0,0.0,0.6,17.1,-39.3,-0.00006,0.01770,-0.00684,0.99982,27.34,992.0,29.97,91,4,65.5,111,1,1,1,1,0,1,1,0,46698,-70.0,10.5
11:21:52.485 -> 0.0000000,0.0000000,-17.000,170.84,0.00,0.02,0.01,-0.1,-0.1,0.0,-6.2,6.9,-114.3,0.07801,0.10169,-0.64592,0.75256,24.26,992.9,39.47,183,6,55.5,111,1,1,1,1,0,1,1,0,2788,-52.0,13.0
11:22:01.976 -> 0.0000000,0.0000000,-17.000,178.21,0.00,0.00,0.02,0.0,0.0,0.0,0.7,16.8,-39.2,-0.00006,0.01770,-0.01105,0.99976,27.38,992.0,29.87,92,4,65.5,111,1,1,1,1,0,1,1,0,56640,-70.0,10.3
11:22:24.478 -> 0.0000000,0.0000000,-17.000,170.95,0.00,-0.02,-0.03,0.0,-0.1,0.0,-5.8,6.2,-114.3,0.08136,0.09919,-0.66961,0.73150,24.27,992.9,39.44,184,6,55.5,111,1,1,1,1,0,1,1,0,10470,-52.0,12.5
11:22:33.975 -> 0.0000000,0.0000000,-17.000,178.17,0.00,0.00,0.01,0.0,-0.1,0.0,1.2,16.2,-39.5,-0.00031,0.01770,0.01691,0.99969,27.38,992.0,29.90,93,4,65.5,111,1,1,1,1,0,1,1,0,56523,-70.0,10.3
11:22:59.485 -> 0.0000000,0.0000000,-17.000,170.97,0.00,0.04,0.01,-0.2,-0.1,0.0,-6.6,8.8,-115.1,0.07941,0.10065,-0.65679,0.74310,24.26,992.9,39.41,185,6,55.5,111,1,1,1,1,0,1,1,0,61225,-52.0,13.3
11:23:05.978 -> 0.0000000,0.0000000,-17.000,178.20,0.00,0.00,0.01,0.0,0.0,0.0,0.9,16.8,-39.9,0.00006,0.01776,-0.01172,0.99976,27.31,992.0,29.89,94,4,65.0,111,1,1,1,1,0,1,1,0,63543,-70.0,9.8
11:23:31.483 -> 0.0000000,0.0000000,-17.000,171.09,-0.01,0.01,0.00,0.0,0.0,0.0,-6.9,6.9,-113.5,0.07941,0.10071,-0.65459,0.74505,24.26,992.9,39.41,186,6,55.0,111,1,1,1,1,0,1,1,0,30105,-52.0,13.0
11:23:37.974 -> 0.0000000,0.0000000,-17.000,178.26,0.01,0.02,0.02,0.0,0.0,0.0,0.6,16.0,-40.3,-0.00006,0.01770,-0.01318,0.99976,27.33,992.0,29.97,95,4,65.0,111,1,1,1,1,0,1,1,0,58587,-70.0,10.0
11:24:03.481 -> 0.0000000,0.0000000,-17.000,171.01,0.01,0.02,0.01,0.0,0.0,0.0,-6.6,6.6,-115.5,0.08008,0.10022,-0.66008,0.74010,24.28,992.9,39.34,187,6,54.5,111,1,1,1,1,0,1,1,0,55305,-51.0,13.8
11:24:09.974 -> 0.0000000,0.0000000,-17.000,178.27,0.00,0.00,0.00,0.0,0.0,0.0,1.0,16.3,-40.3,0.00031,0.01764,-0.01801,0.99969,27.34,992.0,29.83,96,4,64.5,111,1,1,1,1,0,1,1,0,16395,-70.0,10.3
11:24:35.482 -> 0.0000000,0.0000000,-17.000,171.23,0.00,-0.01,0.00,-0.2,0.0,-0.1,-6.6,6.6,-114.7,0.07868,0.10102,-0.65221,0.74712,24.28,992.9,39.33,188,6,54.5,111,1,1,1,1,0,1,1,0,47912,-52.0,13.5
11:24:44.973 -> 0.0000000,0.0000000,-17.000,178.19,0.00,0.01,0.00,0.0,0.0,0.0,1.3,16.2,-40.6,0.00031,0.01764,-0.01801,0.99969,27.29,992.0,29.90,97,4,64.5,111,1,1,1,1,0,1,1,0,64928,-70.0,9.5
11:25:07.478 -> 0.0000000,0.0000000,-17.000,170.95,-0.01,0.03,0.02,0.0,0.0,0.0,-6.9,6.6,-113.9,0.07813,0.10120,-0.64898,0.74999,24.25,992.9,39.33,189,6,54.5,111,1,1,1,1,0,1,1,0,9453,-51.0,12.8
11:25:15.974 -> 0.0000000,0.0000000,-17.000,178.19,0.01,0.00,-0.03,0.0,0.0,0.0,0.1,16.9,-40.1,-0.00006,0.01764,-0.01489,0.99976,27.30,992.0,29.90,98,4,64.0,111,1,1,1,1,0,1,1,0,35000,-69.0,11.3
11:25:42.481 -> 0.0000000,0.0000000,-17.000,171.25,0.00,-0.02,0.00,0.0,0.0,0.0,-6.6,6.6,-115.1,0.07868,0.10089,-0.64983,0.74926,24.23,992.8,39.35,190,6,54.0,111,1,1,1,1,0,1,1,0,11530,-52.0,13.0
