Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
12:19:23.447 -> 0.0000000,0.0000000,-17.000,306.61,0.87,-1.10,-0.63,-2.7,52.1,6.7,-27.1,-4.0,-87.4,-0.04877,0.26936,0.88977,0.36518,26.70,977.0,74.92,0,6,95.0,111,1,1,1,1,0,1,1,0,7253,-50.0,13.0
12:19:33.469 -> 0.0000000,0.0000000,-17.000,306.22,0.00,0.00,-0.02,-0.2,0.1,0.1,0.3,13.6,-89.5,0.12720,-0.02441,-0.31715,0.93951,26.84,977.0,71.27,1,6,95.0,111,1,1,1,1,0,1,1,0,2096,-49.0,10.3
12:19:43.465 -> 0.0000000,0.0000000,-17.000,306.47,0.00,0.00,0.02,0.0,0.0,0.0,6.2,11.7,-90.1,0.12995,0.01746,0.08942,0.98730,26.22,977.0,55.26,2,6,95.0,111,1,1,1,1,0,1,1,0,5902,-49.0,10.3
12:19:53.461 -> 0.0000000,0.0000000,-17.000,306.77,-0.02,0.00,-0.01,0.1,-0.2,0.0,6.2,11.7,-88.9,0.13007,0.01764,0.09723,0.98657,25.99,976.9,50.15,3,6,95.0,111,1,1,1,1,0,1,1,0,39323,-49.0,10.5
12:20:04.331 -> 0.0000000,0.0000000,-17.000,306.61,0.01,0.00,0.00,0.1,0.0,0.0,5.5,12.4,-89.3,0.13056,0.01337,0.06970,0.98889,25.87,977.0,48.16,4,6,95.0,111,1,1,1,1,0,1,1,0,62657,-49.0,10.5
12:20:14.343 -> 0.0000000,0.0000000,-17.000,307.10,0.00,0.00,-0.02,0.0,0.0,0.0,5.1,12.8,-89.3,0.13038,0.01532,0.08301,0.98785,25.84,976.9,47.43,5,6,95.0,111,1,1,1,1,0,1,1,0,2099,-49.0,10.8
12:20:27.526 -> 0.0000000,0.0000000,-17.000,307.27,0.00,0.00,0.03,0.1,-0.1,0.0,5.5,13.6,-90.1,0.13038,0.01532,0.08301,0.98785,25.86,976.9,47.02,6,6,95.0,111,1,1,1,1,0,1,1,0,52537,-49.0,9.8
12:20:37.496 -> 0.0000000,0.0000000,-17.000,307.75,0.00,0.00,-0.03,0.0,0.0,0.0,5.8,12.8,-89.3,0.13025,0.01544,0.08606,0.98761,25.84,976.8,46.80,7,6,95.0,111,1,1,1,1,0,1,1,0,36719,-48.0,11.0
12:20:47.503 -> 0.0000000,0.0000000,-17.000,307.68,0.00,-0.01,0.01,0.0,0.0,0.1,5.8,12.8,-86.9,0.13062,0.01227,0.06159,0.98944,25.80,976.8,46.72,8,6,95.0,111,1,1,1,1,0,1,1,0,5165,-48.0,11.0
12:20:57.501 -> 0.0000000,0.0000000,-17.000,307.79,0.00,0.00,0.02,0.2,0.0,-0.1,5.5,13.6,-89.4,0.12976,0.01642,0.09357,0.98700,25.82,976.8,46.64,9,6,94.5,111,1,1,1,1,0,1,1,0,47032,-49.0,10.5
12:21:07.496 -> 0.0000000,0.0000000,-17.000,307.71,0.00,0.00,-0.03,0.0,0.0,0.0,6.2,12.4,-90.1,0.12983,0.01679,0.09589,0.98675,25.84,976.8,46.53,10,6,94.5,111,1,1,1,1,0,1,1,0,29316,-49.0,10.3
12:21:20.409 -> 0.0000000,0.0000000,-17.000,307.93,0.00,0.00,-0.03,0.0,0.0,0.0,6.2,11.7,-89.0,0.13031,0.01526,0.08539,0.98767,25.90,976.8,46.39,11,6,94.5,111,1,1,1,1,0,1,1,0,48313,-48.0,10.8
12:21:30.417 -> 0.0000000,0.0000000,-17.000,307.89,0.00,0.00,0.00,0.0,0.0,0.0,6.2,12.4,-88.6,0.13013,0.01605,0.09076,0.98718,25.93,976.8,46.25,12,6,94.5,111,1,1,1,1,0,1,1,0,7440,-49.0,11.0
12:21:40.427 -> 0.0000000,0.0000000,-17.000,308.01,0.00,-0.03,0.00,0.0,0.0,0.0,5.8,12.4,-89.4,0.12989,0.01563,0.08856,0.98743,25.97,976.8,46.15,13,6,94.5,111,1,1,1,1,0,1,1,0,2917,-49.0,10.0
12:21:53.522 -> 0.0000000,0.0000000,-17.000,308.21,0.00,0.00,0.01,0.1,0.0,0.1,5.1,12.1,-89.4,0.12989,0.01563,0.08856,0.98743,25.95,976.8,46.06,14,6,94.5,111,1,1,1,1,0,1,1,0,45538,-48.0,10.3
12:22:03.545 -> 0.0000000,0.0000000,-17.000,308.14,-0.01,0.00,-0.03,0.0,0.0,0.0,5.5,12.8,-89.4,0.13019,0.01556,0.08704,0.98755,25.96,976.8,46.02,15,6,94.5,111,1,1,1,1,0,1,1,0,46466,-49.0,11.0
12:22:13.535 -> 0.0000000,0.0000000,-17.000,308.40,0.00,0.00,-0.02,0.0,-0.1,0.0,5.8,11.0,-87.4,0.13007,0.01361,0.07245,0.98877,25.99,976.8,45.95,16,6,94.5,111,1,1,1,1,0,1,1,0,9309,-49.0,10.5
12:22:23.553 -> 0.0000000,0.0000000,-17.000,308.18,-0.01,0.01,0.02,0.0,0.0,0.0,5.5,11.7,-88.3,0.12970,0.01526,0.08655,0.98767,26.03,976.8,45.86,17,6,94.5,111,1,1,1,1,0,1,1,0,3472,-49.0,10.5
12:22:33.543 -> 0.0000000,0.0000000,-17.000,308.08,-0.02,0.00,0.01,0.0,-0.1,-0.1,5.8,12.4,-87.4,0.13007,0.01538,0.08814,0.98749,26.02,976.8,45.84,18,6,94.5,111,1,1,1,1,0,1,1,0,26131,-47.0,10.5
12:22:46.490 -> 0.0000000,0.0000000,-17.000,307.90,0.01,-0.03,-0.01,0.0,0.0,0.0,4.8,11.3,-90.3,0.13007,0.01538,0.08814,0.98749,26.01,976.8,45.84,19,6,94.5,111,1,1,1,1,0,1,1,0,27874,-48.0,10.0
12:22:56.498 -> 0.0000000,0.0000000,-17.000,308.21,0.00,0.00,0.00,-0.1,0.0,0.0,6.2,11.7,-88.6,0.13013,0.01416,0.07599,0.98846,26.02,976.8,45.79,20,6,94.5,111,1,1,1,1,0,1,1,0,38347,-49.0,10.0
12:23:06.510 -> 0.0000000,0.0000000,-17.000,308.20,0.03,-0.03,0.00,0.0,0.1,-0.1,6.2,13.2,-89.0,0.13013,0.01483,0.08240,0.98798,26.00,976.8,45.81,21,6,94.5,111,1,1,1,1,0,1,1,0,17284,-49.0,9.8
12:23:19.542 -> 0.0000000,0.0000000,-17.000,307.94,0.04,0.00,0.03,0.0,0.0,0.0,5.1,13.6,-89.1,0.13007,0.01556,0.08924,0.98737,26.04,976.8,45.78,22,6,94.5,111,1,1,1,1,0,1,1,0,50461,-49.0,11.0
12:23:29.548 -> 0.0000000,0.0000000,-17.000,307.72,0.00,0.00,0.00,0.0,0.0,0.0,5.8,11.7,-88.3,0.13031,0.01471,0.08124,0.98804,26.04,976.8,45.74,23,6,94.5,111,1,1,1,1,0,1,1,0,13436,-48.0,10.3
12:23:39.548 -> 0.0000000,0.0000000,-17.000,307.67,-0.01,-0.03,-0.04,-0.1,0.0,0.0,5.5,12.4,-87.5,0.12989,0.01471,0.08295,0.98798,26.04,976.8,45.70,24,6,94.5,111,1,1,1,1,0,1,1,0,62667,-48.0,10.5
12:23:49.548 -> 0.0000000,0.0000000,-17.000,307.31,0.00,0.00,-0.03,0.0,0.0,-0.1,5.8,12.8,-89.1,0.12989,0.01483,0.08185,0.98804,26.05,976.9,45.69,25,6,94.5,111,1,1,1,1,0,1,1,0,13501,-49.0,10.5
12:23:59.559 -> 0.0000000,0.0000000,-17.000,307.37,0.00,0.00,-0.03,0.0,0.0,0.0,5.5,11.7,-89.9,0.13001,0.01489,0.08399,0.98785,26.06,976.9,45.65,26,6,94.0,111,1,1,1,1,0,1,1,0,29027,-49.0,10.0
12:24:13.221 -> 0.0000000,0.0000000,-17.000,307.07,-0.01,0.00,0.01,0.0,0.0,0.0,5.5,11.7,-88.7,0.13001,0.01489,0.08399,0.98785,26.08,976.9,45.64,27,6,94.0,111,1,1,1,1,0,1,1,0,34954,-49.0,10.8
12:24:22.231 -> 0.0000000,0.0000000,-17.000,307.38,-0.01,0.00,0.01,-0.1,0.0,-0.1,5.5,11.0,-90.3,0.13007,0.01538,0.08753,0.98749,26.10,976.9,45.63,28,6,94.0,111,1,1,1,1,0,1,1,0,22309,-49.0,10.5
12:24:35.240 -> 0.0000000,0.0000000,-17.000,307.02,-0.01,0.00,0.00,0.0,0.0,0.0,5.8,12.8,-88.8,0.13007,0.01538,0.08753,0.98749,26.11,976.9,45.54,29,6,94.0,111,1,1,1,1,0,1,1,0,62179,-48.0,10.8
12:24:45.234 -> 0.0000000,0.0000000,-17.000,306.99,-0.01,0.00,0.00,0.0,0.0,0.0,5.1,12.8,-88.7,0.13007,0.01477,0.08301,0.98791,26.12,976.9,45.52,30,6,94.0,111,1,1,1,1,0,1,1,0,2784,-49.0,11.0
12:24:55.243 -> 0.0000000,0.0000000,-17.000,306.89,-0.01,0.00,0.02,0.0,0.0,0.0,5.1,11.7,-87.6,0.13031,0.01257,0.06684,0.98914,26.09,976.9,45.55,31,6,94.0,111,1,1,1,1,0,1,1,0,592,-49.0,10.3
12:25:05.223 -> 0.0000000,0.0000000,-17.000,306.37,-0.01,0.00,-0.04,0.0,0.0,0.0,5.1,12.1,-89.9,0.13001,0.01282,0.07361,0.98871,26.08,977.0,45.59,32,6,94.0,111,1,1,1,1,0,1,1,0,47976,-48.0,11.0
12:25:15.230 -> 0.0000000,0.0000000,-17.000,306.71,0.00,0.00,-0.04,0.0,0.0,0.0,5.1,13.2,-86.3,0.13013,0.01440,0.07892,0.98822,26.12,976.9,45.53,33,6,94.0,111,1,1,1,1,0,1,1,0,23060,-49.0,10.8
12:25:25.299 -> 0.0000000,0.0000000,-17.000,306.82,-0.01,0.00,0.01,0.0,0.0,-0.1,5.5,12.4,-89.1,0.13001,0.01556,0.09070,0.98724,26.10,976.9,45.47,34,6,94.0,111,1,1,1,1,0,1,1,0,41582,-49.0,10.0
12:25:35.231 -> 0.0000000,0.0000000,-17.000,306.94,0.00,0.00,-0.03,-0.1,0.0,-0.1,5.5,12.1,-88.8,0.12995,0.01495,0.08588,0.98767,26.10,976.9,45.46,35,6,94.0,111,1,1,1,1,0,1,1,0,62680,-48.0,10.3
12:25:48.252 -> 0.0000000,0.0000000,-17.000,306.70,0.00,0.01,-0.04,0.0,0.0,0.0,4.8,12.4,-88.8,0.12989,0.01593,0.09656,0.98669,26.11,977.0,45.50,36,6,94.0,111,1,1,1,1,0,1,1,0,26497,-49.0,10.0
12:25:58.237 -> 0.0000000,0.0000000,-17.000,306.54,-0.01,-0.03,0.01,0.0,0.0,0.0,5.8,11.7,-89.5,0.12983,0.01727,0.10327,0.98596,26.12,977.0,45.44,37,6,94.0,111,1,1,1,1,0,1,1,0,56875,-48.0,10.0
12:26:08.234 -> 0.0000000,0.0000000,-17.000,306.92,-0.01,-0.03,0.01,0.0,0.0,0.0,5.8,12.8,-89.1,0.12995,0.01544,0.08936,0.98737,26.11,976.9,45.45,38,6,94.0,111,1,1,1,1,0,1,1,0,53274,-49.0,10.3
12:26:21.226 -> 0.0000000,0.0000000,-17.000,306.72,-0.01,0.00,-0.03,0.0,0.0,0.0,5.8,11.7,-90.3,0.12995,0.01544,0.08936,0.98737,26.11,976.9,45.45,39,6,93.5,111,1,1,1,1,0,1,1,0,58245,-49.0,11.3
12:26:30.233 -> 0.0000000,0.0000000,-17.000,307.03,0.00,0.00,0.01,0.0,0.0,0.0,5.1,12.8,-89.5,0.13001,0.01495,0.08319,0.98791,26.13,976.9,45.40,40,6,93.5,111,1,1,1,1,0,1,1,0,25883,-49.0,10.8
12:26:40.228 -> 0.0000000,0.0000000,-17.000,307.04,0.03,0.00,-0.03,0.0,0.0,0.0,6.2,12.4,-87.9,0.13007,0.01349,0.07477,0.98859,26.11,976.9,45.40,41,6,93.5,111,1,1,1,1,0,1,1,0,45342,-50.0,10.3
12:26:50.237 -> 0.0000000,0.0000000,-17.000,306.91,-0.01,0.00,0.01,0.0,-0.1,0.0,4.8,12.1,-89.9,0.13013,0.01459,0.08228,0.98798,26.11,976.9,45.45,42,6,93.5,111,1,1,1,1,0,1,1,0,22602,-49.0,9.8
12:27:00.225 -> 0.0000000,0.0000000,-17.000,307.03,-0.01,0.00,-0.03,0.0,0.0,0.1,5.8,12.4,-89.9,0.12989,0.01563,0.09015,0.98730,26.14,976.9,45.38,43,6,93.5,111,1,1,1,1,0,1,1,0,56741,-48.0,10.8
12:27:13.232 -> 0.0000000,0.0000000,-17.000,307.08,0.00,0.00,0.01,0.1,0.0,0.0,5.8,12.8,-87.6,0.12989,0.01563,0.09015,0.98730,26.16,976.9,45.37,44,6,93.5,111,1,1,1,1,0,1,1,0,65183,-48.0,10.5
12:27:23.222 -> 0.0000000,0.0000000,-17.000,307.27,-0.02,0.00,-0.04,0.0,0.0,0.0,5.8,11.0,-89.9,0.13013,0.01526,0.08563,0.98767,26.17,976.9,45.35,45,6,93.5,111,1,1,1,1,0,1,1,0,9555,-49.0,10.3
12:27:36.235 -> 0.0000000,0.0000000,-17.000,307.57,-0.01,0.00,0.01,0.0,0.0,0.0,5.5,11.3,-88.4,0.12989,0.01556,0.09149,0.98718,26.13,976.8,45.39,46,6,93.5,111,1,1,1,1,0,1,1,0,47205,-48.0,11.0
12:27:46.237 -> 0.0000000,0.0000000,-17.000,307.89,-0.01,-0.02,-0.02,-0.1,0.0,0.0,5.1,12.4,-89.1,0.12970,0.01569,0.09729,0.98663,26.15,976.8,45.35,47,6,93.5,111,1,1,1,1,0,1,1,0,15248,-49.0,11.0
12:27:56.241 -> 0.0000000,0.0000000,-17.000,307.72,0.00,0.00,0.01,0.0,0.0,0.0,5.5,12.1,-86.4,0.12995,0.01526,0.08850,0.98743,26.15,976.8,45.33,48,6,93.5,111,1,1,1,1,0,1,1,0,64344,-48.0,10.8
12:28:06.230 -> 0.0000000,0.0000000,-17.000,307.79,-0.02,0.00,0.01,0.0,0.0,-0.1,6.6,12.1,-89.1,0.12983,0.01721,0.10279,0.98602,26.15,976.8,45.39,49,6,93.5,111,1,1,1,1,0,1,1,0,3126,-49.0,10.8
12:28:16.237 -> 0.0000000,0.0000000,-17.000,307.74,-0.01,0.02,-0.04,0.0,0.0,0.0,5.8,12.4,-88.4,0.12964,0.01447,0.08002,0.98822,26.14,976.8,45.36,50,6,93.0,111,1,1,1,1,0,1,1,0,38406,-48.0,10.5
12:28:29.225 -> 0.0000000,0.0000000,-17.000,307.65,-0.02,0.00,0.02,0.0,0.0,0.0,5.5,12.1,-89.2,0.12983,0.01581,0.09467,0.98688,26.14,976.8,45.36,51,6,93.0,111,1,1,1,1,0,1,1,0,49848,-49.0,10.8
12:28:39.240 -> 0.0000000,0.0000000,-17.000,308.23,0.03,0.00,0.01,0.0,0.0,-0.1,4.8,12.1,-88.3,0.12995,0.01611,0.09418,0.98688,26.14,976.8,45.36,52,6,93.0,111,1,1,1,1,0,1,1,0,29728,-48.0,10.0
12:28:49.225 -> 0.0000000,0.0000000,-17.000,308.35,-0.01,0.00,0.01,0.0,0.0,0.0,4.8,11.7,-87.9,0.13044,0.01245,0.06635,0.98914,26.16,976.8,45.34,53,6,93.0,111,1,1,1,1,0,1,1,0,64716,-48.0,10.5
12:28:59.235 -> 0.0000000,0.0000000,-17.000,308.23,-0.01,0.00,0.01,0.0,0.0,0.0,5.5,11.7,-88.8,0.13013,0.01489,0.08533,0.98773,26.17,976.8,45.34,54,6,93.0,111,1,1,1,1,0,1,1,0,50849,-49.0,10.5
12:29:09.233 -> 0.0000000,0.0000000,-17.000,308.38,0.00,-0.03,0.00,0.0,0.0,0.0,5.8,12.4,-89.1,0.12983,0.01672,0.09662,0.98669,26.17,976.8,45.29,55,6,93.0,111,1,1,1,1,0,1,1,0,42048,-48.0,10.5
12:29:22.229 -> 0.0000000,0.0000000,-17.000,308.67,-0.01,-0.03,0.02,0.0,0.0,0.0,6.6,12.1,-88.8,0.13031,0.01404,0.07727,0.98834,26.16,976.7,45.31,56,6,93.0,111,1,1,1,1,0,1,1,0,4441,-48.0,10.5
12:29:32.245 -> 0.0000000,0.0000000,-17.000,308.62,0.00,0.00,0.01,-0.2,0.0,0.0,5.5,13.2,-89.5,0.12989,0.01428,0.07721,0.98840,26.15,976.7,45.30,57,6,93.0,111,1,1,1,1,0,1,1,0,9479,-49.0,10.3
12:29:42.250 -> 0.0000000,0.0000000,-17.000,308.82,0.00,0.00,0.00,0.0,0.0,0.0,4.8,11.3,-88.4,0.13007,0.01538,0.08563,0.98767,26.15,976.7,45.31,58,6,93.0,111,1,1,1,1,0,1,1,0,16728,-49.0,10.0
12:29:52.231 -> 0.0000000,0.0000000,-17.000,308.07,-0.01,0.00,0.02,0.0,0.0,0.1,4.0,10.3,-89.1,0.12970,0.01721,0.10327,0.98602,26.18,976.8,45.30,59,6,93.0,111,1,1,1,1,0,1,1,0,3858,-49.0,10.3
12:30:02.243 -> 0.0000000,0.0000000,-17.000,308.42,-0.01,0.00,-0.02,0.0,0.0,0.0,5.5,11.7,-89.9,0.12989,0.01538,0.08899,0.98743,26.18,976.7,45.31,60,6,93.0,111,1,1,1,1,0,1,1,0,26445,-49.0,10.3
12:30:15.218 -> 0.0000000,0.0000000,-17.000,308.37,0.00,0.00,-0.01,0.0,0.0,0.0,5.1,11.7,-90.0,0.12989,0.01538,0.08899,0.98743,26.20,976.8,45.29,61,6,93.0,111,1,1,1,1,0,1,1,0,41803,-48.0,10.0
