19:22:00.244 -> Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
20:00:04.007 -> 0.0000000,0.0000000,-17.000,256.95,0.00,-0.03,0.00,0.0,0.0,0.0,5.2,-42.1,-87.9,-0.01984,-0.01007,0.99939,0.02704,27.50,982.8,39.05,213,5,13.5,111,1,1,1,1,0,1,1,0,37962,-67.0,9.8
20:00:14.030 -> 0.0000000,0.0000000,-17.000,256.78,-0.01,-0.03,0.00,0.0,0.0,0.0,5.9,-42.1,-89.2,-0.01990,-0.00983,0.99908,0.03601,27.52,982.8,39.06,214,5,13.0,111,1,1,1,1,0,1,1,0,47602,-66.0,11.8
20:00:27.052 -> 0.0000000,0.0000000,-17.000,256.79,0.00,0.01,-0.03,0.0,0.0,0.0,5.9,-42.5,-88.8,-0.01990,-0.00983,0.99908,0.03601,27.53,982.8,39.05,215,5,13.0,111,1,1,1,1,0,1,1,0,42721,-67.0,12.3
20:00:37.072 -> 0.0000000,0.0000000,-17.000,256.97,0.00,0.01,0.00,0.0,0.0,0.0,6.7,-43.3,-89.6,-0.01959,-0.00995,0.99890,0.04083,27.55,982.8,39.00,216,5,13.0,111,1,1,1,1,0,1,1,0,34255,-67.0,11.5
20:00:47.092 -> 0.0000000,0.0000000,-17.000,256.64,0.00,0.01,0.00,0.0,0.0,0.0,5.9,-41.8,-88.0,-0.02020,-0.00995,0.99908,0.03638,27.55,982.8,38.98,217,5,13.0,111,1,1,1,1,0,1,1,0,13924,-67.0,13.5
20:00:57.115 -> 0.0000000,0.0000000,-17.000,257.08,0.00,-0.03,0.00,0.0,0.0,0.0,5.6,-41.8,-90.4,-0.01996,-0.00995,0.99939,0.02631,27.55,982.8,38.98,218,5,13.0,111,1,1,1,1,0,1,1,0,32611,-66.0,12.0
20:01:07.132 -> 0.0000000,0.0000000,-17.000,256.98,-0.01,0.02,0.00,0.0,0.0,0.0,4.4,-41.8,-89.9,-0.01996,-0.01001,0.99939,0.02631,27.52,982.8,38.99,219,5,12.5,111,1,1,1,1,0,1,1,0,54186,-66.0,10.3
20:01:20.155 -> 0.0000000,0.0000000,-17.000,257.28,0.00,-0.03,0.00,0.0,0.0,0.0,4.8,-44.0,-88.8,-0.01996,-0.01001,0.99939,0.02631,27.53,982.7,39.01,220,5,12.5,111,1,1,1,1,0,1,1,0,12074,-65.0,9.5
20:01:31.175 -> 0.0000000,0.0000000,-17.000,257.01,0.00,0.02,0.00,0.1,-0.1,0.0,4.8,-43.3,-88.8,-0.01953,-0.01050,0.99878,0.04443,27.54,982.8,38.99,221,5,12.5,111,1,1,1,1,0,1,1,0,49032,-66.0,10.3
20:01:41.191 -> 0.0000000,0.0000000,-17.000,257.04,0.00,-0.02,-0.04,0.1,0.0,-0.1,5.6,-41.0,-88.4,-0.02020,-0.01007,0.99921,0.03320,27.56,982.8,38.95,222,5,12.5,111,1,1,1,1,0,1,1,0,18416,-67.0,12.8
20:01:51.209 -> 0.0000000,0.0000000,-17.000,256.74,0.01,-0.03,0.00,0.0,0.0,0.0,6.7,-42.5,-87.6,-0.02033,-0.01019,0.99945,0.02374,27.56,982.8,38.95,223,5,12.0,111,1,1,1,1,0,1,1,0,50193,-65.0,9.8
20:02:01.226 -> 0.0000000,0.0000000,-17.000,256.86,0.00,-0.01,-0.03,0.0,0.0,0.0,6.3,-42.1,-87.9,-0.02033,-0.00989,0.99841,0.05194,27.57,982.8,38.94,224,5,12.0,111,1,1,1,1,0,1,1,0,29741,-67.0,13.5
20:02:14.242 -> 0.0000000,0.0000000,-17.000,257.11,0.00,0.01,0.00,0.0,0.0,0.0,6.3,-43.3,-88.8,-0.02033,-0.00989,0.99841,0.05194,27.53,982.7,38.99,225,5,12.0,111,1,1,1,1,0,1,1,0,55557,-65.0,10.8
20:02:24.257 -> 0.0000000,0.0000000,-17.000,257.04,0.00,-0.03,0.00,0.0,0.0,0.0,5.2,-42.9,-87.1,-0.02008,-0.00970,0.99902,0.03894,27.53,982.8,38.99,226,5,12.0,111,1,1,1,1,0,1,1,0,44073,-66.0,10.0
20:02:44.289 -> 0.0000000,0.0000000,-17.000,257.21,0.00,-0.02,0.01,0.3,0.0,0.1,5.2,-43.3,-89.2,-0.02020,-0.01001,0.99890,0.04041,27.53,982.7,39.00,228,5,11.5,111,1,1,1,1,0,1,1,0,26416,-65.0,10.0
20:02:54.310 -> 0.0000000,0.0000000,-17.000,257.39,-0.01,0.00,0.00,0.0,0.0,0.1,5.6,-43.3,-88.8,-0.02002,-0.00970,0.99896,0.03949,27.54,982.7,38.99,229,5,11.5,111,1,1,1,1,0,1,1,0,63547,-65.0,9.8
20:03:04.328 -> 0.0000000,0.0000000,-17.000,257.48,-0.02,0.00,0.00,-0.1,0.0,0.1,6.7,-43.3,-88.8,-0.02014,-0.00970,0.99902,0.03821,27.52,982.7,39.02,230,5,11.5,111,1,1,1,1,0,1,1,0,11429,-66.0,10.5
20:03:14.344 -> 0.0000000,0.0000000,-17.000,257.33,0.00,-0.01,-0.03,0.1,0.0,0.0,5.6,-41.8,-88.8,-0.02020,-0.00983,0.99866,0.04706,27.52,982.7,39.02,231,5,11.0,111,1,1,1,1,0,1,1,0,20716,-66.0,10.8
20:03:24.362 -> 0.0000000,0.0000000,-17.000,257.77,0.00,-0.03,0.00,0.0,0.0,0.0,6.7,-44.0,-88.0,-0.01996,-0.00970,0.99921,0.03217,27.50,982.7,39.04,232,5,11.0,111,1,1,1,1,0,1,1,0,36406,-65.0,9.5
20:03:37.383 -> 0.0000000,0.0000000,-17.000,257.67,-0.01,0.02,-0.03,0.0,0.0,0.0,5.2,-42.1,-88.0,-0.01996,-0.00970,0.99921,0.03217,27.52,982.7,39.06,233,5,11.0,111,1,1,1,1,0,1,1,0,46579,-65.0,10.0
20:03:47.399 -> 0.0000000,0.0000000,-17.000,257.10,0.00,-0.02,0.00,0.0,0.0,0.0,4.8,-41.4,-88.8,-0.01990,-0.01019,0.99896,0.03943,27.55,982.7,39.04,234,5,10.5,111,1,1,1,1,0,1,1,0,43346,-65.0,10.3
20:03:58.419 -> 0.0000000,0.0000000,-17.000,257.64,0.00,-0.02,0.01,0.0,0.0,0.0,5.9,-44.0,-88.8,-0.02033,-0.01001,0.99884,0.04279,27.54,982.7,39.02,235,5,10.5,111,1,1,1,1,0,1,1,0,15954,-65.0,9.8
20:04:08.437 -> 0.0000000,0.0000000,-17.000,257.33,0.00,-0.02,-0.03,0.0,0.0,0.0,6.3,-42.9,-87.6,-0.02020,-0.01032,0.99921,0.03229,27.56,982.7,38.98,236,5,10.5,111,1,1,1,1,0,1,1,0,45590,-66.0,10.0
20:04:18.456 -> 0.0000000,0.0000000,-17.000,257.21,-0.01,0.01,0.00,0.0,0.0,0.0,6.3,-43.3,-87.6,-0.02002,-0.01019,0.99915,0.03388,27.56,982.7,38.98,237,5,10.5,111,1,1,1,1,0,1,1,0,17386,-66.0,10.3
20:04:31.474 -> 0.0000000,0.0000000,-17.000,257.15,0.00,-0.02,0.00,0.3,0.0,0.1,5.9,-42.5,-89.3,-0.02002,-0.01019,0.99915,0.03388,27.56,982.7,39.06,238,5,10.0,111,1,1,1,1,0,1,1,0,26918,-66.0,9.8
20:04:41.490 -> 0.0000000,0.0000000,-17.000,257.26,0.00,0.02,0.00,0.0,0.0,0.0,5.2,-42.9,-88.4,-0.02008,-0.01038,0.99951,0.02167,27.54,982.7,39.02,239,5,9.5,111,1,1,1,1,0,1,1,0,8174,-65.0,11.0
20:04:51.509 -> 0.0000000,0.0000000,-17.000,257.19,0.03,0.01,0.00,0.0,0.0,0.0,5.9,-42.9,-89.3,-0.02020,-0.01007,0.99927,0.02991,27.55,982.7,38.99,240,5,9.5,111,1,1,1,1,0,1,1,0,7924,-65.0,11.0
20:05:01.528 -> 0.0000000,0.0000000,-17.000,257.40,-0.01,0.03,0.00,0.0,0.0,0.0,5.9,-42.5,-88.4,-0.02008,-0.01032,0.99896,0.04016,27.55,982.7,38.98,241,5,9.5,111,1,1,1,1,0,1,1,0,38482,-66.0,9.8
20:05:11.547 -> 0.0000000,0.0000000,-17.000,257.38,0.00,0.02,0.00,0.0,0.0,0.0,5.2,-41.4,-90.0,-0.02033,-0.00995,0.99902,0.03815,27.54,982.7,39.00,242,5,9.0,111,1,1,1,1,0,1,1,0,31453,-65.0,11.3
20:05:21.566 -> 0.0000000,0.0000000,-17.000,257.68,-0.01,-0.03,0.00,0.2,0.0,0.1,6.3,-42.9,-88.3,-0.02014,-0.00952,0.99854,0.04883,27.53,982.7,39.00,243,5,9.0,111,1,1,1,1,0,1,1,0,5639,-65.0,10.8
20:05:34.617 -> 0.0000000,0.0000000,-17.000,257.77,0.00,-0.02,0.00,0.0,0.0,0.0,5.9,-41.8,-88.8,-0.02014,-0.00952,0.99854,0.04883,27.49,982.7,39.04,244,5,8.5,111,1,1,1,1,0,1,1,0,58269,-65.0,10.3
20:05:45.611 -> 0.0000000,0.0000000,-17.000,257.86,-0.01,-0.01,0.00,-0.2,0.0,0.0,6.3,-42.5,-90.1,-0.02008,-0.01019,0.99896,0.04022,27.52,982.7,39.06,245,5,8.5,111,1,1,1,1,0,1,1,0,32705,-66.0,10.0
20:05:55.621 -> 0.0000000,0.0000000,-17.000,257.85,0.00,-0.01,-0.01,0.2,-0.1,0.1,5.9,-44.4,-88.4,-0.01996,-0.01019,0.99915,0.03430,27.52,982.7,39.03,246,5,8.5,111,1,1,1,1,0,1,1,0,47813,-65.0,10.3
20:06:05.640 -> 0.0000000,0.0000000,-17.000,257.74,0.00,-0.02,0.00,0.0,0.0,0.0,5.9,-42.9,-88.8,-0.02026,-0.01019,0.99915,0.03479,27.51,982.7,39.03,247,5,8.0,111,1,1,1,1,0,1,1,0,30401,-64.0,13.3
20:06:18.656 -> 0.0000000,0.0000000,-17.000,257.29,0.03,-0.02,0.00,0.3,0.0,0.2,6.3,-43.6,-90.5,-0.02026,-0.01019,0.99915,0.03479,27.49,982.7,39.08,248,5,8.0,111,1,1,1,1,0,1,1,0,18089,-70.0,13.0
20:06:31.678 -> 0.0000000,0.0000000,-17.000,257.56,0.00,0.00,0.00,0.3,0.0,0.1,5.6,-42.9,-89.6,-0.02026,-0.01019,0.99915,0.03479,27.48,982.7,39.27,249,5,7.5,111,1,1,1,1,0,1,1,0,48981,-64.0,13.0
