00:44:13.005 -> Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
01:15:01.894 -> 0.0000000,0.0000000,-17.000,339.04,0.00,-0.01,0.00,-0.1,-0.2,0.0,-31.4,57.6,-68.8,0.00903,0.00983,-0.24396,0.96966,27.21,973.2,37.36,4,4,19.5,111,1,1,1,1,0,1,1,0,20312,-74.0,12.3
01:15:11.316 -> 0.0000000,0.0000000,-17.000,332.90,0.00,0.02,0.00,0.0,0.0,0.0,139.6,-6.4,81.1,0.02399,-0.02686,0.72295,0.68993,27.41,973.9,39.24,151,7,55.0,111,1,1,1,1,0,1,1,0,48655,-67.0,13.0
01:15:11.939 -> 0.0000000,0.0000000,-17.000,317.03,0.00,-0.01,0.00,0.0,0.0,0.0,48.7,-30.6,-76.6,0.04498,-0.02423,0.85687,0.51299,26.96,975.7,46.69,237,3,55.5,111,1,1,1,1,0,1,1,0,34710,-61.0,13.3
01:15:12.883 -> 0.0000000,0.0000000,-17.000,338.84,0.00,-0.01,-0.04,0.0,0.0,0.0,-30.7,59.1,-68.8,0.00922,0.00964,-0.25367,0.96722,27.22,973.2,37.30,5,4,19.5,111,1,1,1,1,0,1,1,0,60268,-74.0,12.8
01:15:22.308 -> 0.0000000,0.0000000,-17.000,333.39,0.00,0.00,0.01,0.0,0.0,-0.1,138.6,-5.5,82.8,0.02405,-0.02655,0.72271,0.69018,27.39,973.8,39.27,152,7,54.5,111,1,1,1,1,0,1,1,0,38901,-67.0,12.8
01:15:22.933 -> 0.0000000,0.0000000,-17.000,317.08,0.01,0.03,0.00,0.0,0.0,0.0,50.1,-31.4,-76.2,0.04492,-0.02411,0.85699,0.51280,26.94,975.7,46.74,238,3,55.5,111,1,1,1,1,0,1,1,0,20367,-61.0,13.5
01:15:23.877 -> 0.0000000,0.0000000,-17.000,339.04,0.00,-0.02,0.00,0.0,0.0,0.0,-31.4,58.0,-67.6,0.00934,0.00970,-0.24207,0.97015,27.23,973.2,37.25,6,4,19.5,111,1,1,1,1,0,1,1,0,38005,-73.0,12.8
01:15:32.995 -> LoRa PHY CRC error: corrupted packet discarded.
01:15:33.930 -> 0.0000000,0.0000000,-17.000,317.23,0.00,-0.01,0.00,0.0,0.0,0.0,49.8,-31.4,-76.2,0.04517,-0.02423,0.85687,0.51292,26.96,975.7,46.74,239,3,55.5,111,1,1,1,1,0,1,1,0,18262,-61.0,13.5
01:15:44.924 -> 0.0000000,0.0000000,-17.000,317.14,0.00,-0.01,0.00,0.0,0.0,0.1,48.7,-31.4,-77.0,0.04511,-0.02460,0.85223,0.52062,27.00,975.7,46.71,240,3,55.0,111,1,1,1,1,0,1,1,0,11837,-55.0,10.5
01:15:46.296 -> 0.0000000,0.0000000,-17.000,333.38,0.00,0.00,0.01,0.0,0.0,0.0,139.8,-6.0,80.9,0.02393,-0.02655,0.72124,0.69176,27.38,973.8,39.28,154,7,54.5,111,1,1,1,1,0,1,1,0,7090,-68.0,13.0
01:15:55.920 -> 0.0000000,0.0000000,-17.000,317.23,0.00,-0.01,0.00,0.0,0.0,0.0,48.7,-31.0,-76.9,0.04498,-0.02417,0.85943,0.50871,26.95,975.7,46.70,241,3,55.0,111,1,1,1,1,0,1,1,0,35083,-56.0,10.5
01:15:57.290 -> 0.0000000,0.0000000,-17.000,333.25,0.00,0.00,0.02,0.1,0.1,-0.1,138.5,-7.0,80.9,0.02399,-0.02649,0.72063,0.69237,27.37,973.9,39.28,155,7,54.5,111,1,1,1,1,0,1,1,0,18562,-68.0,12.8
01:16:06.186 -> 0.0000000,0.0000000,-17.000,339.23,0.00,0.04,0.00,0.0,0.0,0.0,-31.4,58.7,-70.6,0.00000,0.00000,0.00000,1.00000,27.10,973.2,37.51,0,4,18.5,103,1,1,1,0,0,1,1,0,9944,-73.0,13.0
01:16:06.912 -> 0.0000000,0.0000000,-17.000,317.08,0.01,0.02,0.00,-0.1,-0.1,-0.1,50.1,-30.6,-78.1,0.04462,-0.02441,0.85394,0.51787,26.99,975.7,46.68,242,3,55.0,111,1,1,1,1,0,1,1,0,61321,-62.0,13.8
01:16:08.281 -> 0.0000000,0.0000000,-17.000,333.13,0.00,0.02,0.01,0.0,0.0,0.0,141.4,-5.8,81.4,0.02411,-0.02649,0.72362,0.68926,27.36,973.9,39.30,156,7,54.5,111,1,1,1,1,0,1,1,0,4552,-68.0,13.5
01:16:17.187 -> 0.0000000,0.0000000,-17.000,338.79,0.00,-0.01,0.00,0.0,0.0,0.0,-31.4,58.0,-69.1,0.00928,0.00970,-0.24702,0.96893,27.08,973.2,37.55,1,4,18.5,111,1,1,1,1,0,1,1,0,17611,-74.0,12.8
01:16:17.910 -> 0.0000000,0.0000000,-17.000,317.17,0.00,-0.01,0.00,0.0,0.0,0.0,49.4,-30.6,-77.8,0.04505,-0.02411,0.85522,0.51573,26.92,975.7,46.71,243,3,55.0,111,1,1,1,1,0,1,1,0,7887,-60.0,13.8
01:16:19.275 -> 0.0000000,0.0000000,-17.000,333.28,0.00,0.01,0.01,0.0,0.0,0.0,138.4,-8.1,82.8,0.02399,-0.02655,0.72002,0.69304,27.34,973.9,39.38,157,7,54.5,111,1,1,1,1,0,1,1,0,30222,-67.0,12.8
01:16:28.905 -> 0.0000000,0.0000000,-17.000,317.20,0.00,0.02,0.00,0.0,0.0,0.0,49.4,-30.6,-77.3,0.04492,-0.02435,0.85693,0.51286,26.94,975.7,46.72,244,3,55.0,111,1,1,1,1,0,1,1,0,57042,-55.0,10.3
01:16:30.263 -> 0.0000000,0.0000000,-17.000,333.30,-0.01,0.00,0.01,0.3,0.1,0.0,140.6,-5.8,81.4,0.02417,-0.02661,0.71911,0.69390,27.35,973.9,39.25,158,7,54.5,111,1,1,1,1,0,1,1,0,249,-68.0,12.8
01:16:40.182 -> 0.0000000,0.0000000,-17.000,339.13,0.00,-0.02,0.00,0.0,0.0,0.0,-31.0,58.4,-69.5,0.00922,0.00970,-0.24165,0.97027,27.09,973.2,37.53,3,4,18.5,111,1,1,1,1,0,1,1,0,40189,-73.0,13.0
01:16:40.906 -> 0.0000000,0.0000000,-17.000,317.09,0.00,-0.01,0.00,0.0,0.0,0.0,49.4,-31.7,-76.6,0.04505,-0.02393,0.85730,0.51225,26.95,975.7,46.73,245,3,54.5,111,1,1,1,1,0,1,1,0,52671,-54.0,6.2
01:16:52.247 -> 0.0000000,0.0000000,-17.000,333.17,0.04,0.00,0.01,0.1,0.0,0.0,138.3,-7.3,82.4,0.02441,-0.02667,0.72130,0.69164,27.33,973.9,39.32,160,7,54.5,111,1,1,1,1,0,1,1,0,37943,-68.0,12.3
01:16:52.899 -> 0.0000000,0.0000000,-17.000,317.16,0.01,-0.01,-0.01,0.0,0.0,0.0,49.4,-32.1,-76.9,0.04468,-0.02435,0.85357,0.51848,26.96,975.7,46.73,246,3,54.5,111,1,1,1,1,0,1,1,0,16309,-61.0,13.5
01:17:02.872 -> 0.0000000,0.0000000,-17.000,339.32,-0.01,0.00,0.00,-0.2,-0.3,0.1,-31.0,57.9,-69.0,0.00885,0.00879,-0.24238,0.97009,27.06,973.2,37.57,0,4,18.5,111,1,1,1,1,0,1,1,0,3444,-74.0,13.3
01:17:03.238 -> 0.0000000,0.0000000,-17.000,333.45,0.03,0.01,0.02,0.2,0.0,0.0,138.8,-6.3,81.5,0.02429,-0.02667,0.72167,0.69127,27.34,973.8,39.36,161,7,54.5,111,1,1,1,1,0,1,1,0,7480,-67.0,13.0
01:17:04.901 -> 0.0000000,0.0000000,-17.000,317.24,0.03,-0.01,-0.01,0.0,0.0,0.0,48.3,-31.0,-75.4,0.04462,-0.02429,0.85357,0.51848,26.98,975.7,46.67,247,3,54.5,111,1,1,1,1,0,1,1,0,19282,-61.0,13.5
01:17:13.880 -> 0.0000000,0.0000000,-17.000,339.21,0.00,-0.02,0.00,0.0,0.0,0.0,-31.0,58.7,-69.9,0.00952,0.00952,-0.26051,0.96539,27.03,973.2,37.63,1,4,18.5,111,1,1,1,1,0,1,1,0,34689,-73.0,13.3
01:17:14.231 -> 0.0000000,0.0000000,-17.000,333.47,0.00,-0.02,0.02,0.0,0.0,0.0,139.5,-5.5,82.1,0.02417,-0.02686,0.71990,0.69311,27.32,973.8,39.35,162,7,54.5,111,1,1,1,1,0,1,1,0,6409,-67.0,13.0
01:17:16.902 -> 0.0000000,0.0000000,-17.000,317.21,0.00,-0.01,0.00,0.0,0.0,0.0,49.4,-31.0,-76.2,0.04486,-0.02448,0.85565,0.51506,26.97,975.7,46.65,248,3,54.5,111,1,1,1,1,0,1,1,0,2336,-61.0,12.8
01:17:25.225 -> 0.0000000,0.0000000,-17.000,333.40,0.00,-0.03,0.02,0.0,0.0,0.0,138.8,-7.1,81.8,0.02405,-0.02661,0.72106,0.69195,27.30,973.8,39.44,163,7,54.0,111,1,1,1,1,0,1,1,0,21684,-61.0,5.5
01:17:28.908 -> 0.0000000,0.0000000,-17.000,317.23,0.00,0.00,0.00,0.0,0.1,0.2,48.7,-30.6,-76.6,0.04480,-0.02429,0.85546,0.51531,26.97,975.7,46.62,249,3,54.5,111,1,1,1,1,0,1,1,0,22351,-60.0,13.5
01:17:35.884 -> 0.0000000,0.0000000,-17.000,339.17,0.00,-0.02,0.00,0.0,-0.1,0.0,-31.0,59.4,-69.8,0.00916,0.00861,-0.24738,0.96881,27.08,973.2,37.57,0,4,18.0,111,1,1,1,1,0,1,1,0,30219,-73.0,13.3
01:17:39.912 -> 0.0000000,0.0000000,-17.000,317.27,0.00,0.03,0.04,0.2,-0.1,-0.1,48.7,-32.4,-76.9,0.04498,-0.02429,0.85699,0.51274,26.94,975.7,46.66,250,3,54.5,111,1,1,1,1,0,1,1,0,50791,-61.0,13.5
01:17:46.878 -> 0.0000000,0.0000000,-17.000,339.18,0.00,0.03,-0.04,0.0,0.0,0.0,-31.4,59.4,-70.7,0.00916,0.00958,-0.24659,0.96905,27.04,973.2,37.63,1,4,18.0,111,1,1,1,1,0,1,1,0,37666,-74.0,13.0
01:17:50.209 -> 0.0000000,0.0000000,-17.000,333.56,0.00,-0.03,-0.02,0.0,0.0,0.0,139.1,-5.6,80.6,0.02448,-0.02637,0.72442,0.68841,27.28,973.8,39.56,165,7,54.0,111,1,1,1,1,0,1,1,0,19684,-68.0,12.8
01:17:50.907 -> 0.0000000,0.0000000,-17.000,317.59,0.00,0.00,0.00,0.0,0.0,0.0,48.3,-30.6,-76.2,0.04498,-0.02411,0.85937,0.50877,26.95,975.7,46.68,251,3,54.5,111,1,1,1,1,0,1,1,0,7424,-62.0,13.5
01:18:01.206 -> 0.0000000,0.0000000,-17.000,333.23,0.00,-0.03,-0.03,0.0,0.0,0.0,139.3,-7.0,81.4,0.02429,-0.02667,0.72063,0.69237,27.29,973.9,39.46,166,7,54.0,111,1,1,1,1,0,1,1,0,4254,-68.0,13.0
01:18:01.879 -> 0.0000000,0.0000000,-17.000,339.39,0.00,0.03,0.00,0.0,0.0,0.0,-32.1,57.3,-68.8,0.00916,0.00958,-0.24659,0.96905,27.05,973.1,37.60,2,4,18.0,111,1,1,1,1,0,1,1,0,36748,-73.0,13.3
01:18:02.904 -> 0.0000000,0.0000000,-17.000,317.37,0.00,0.00,0.00,0.0,0.0,0.0,48.7,-30.3,-76.9,0.04480,-0.02448,0.85675,0.51323,26.92,975.7,46.73,252,3,54.5,111,1,1,1,1,0,1,1,0,40564,-61.0,13.5
01:18:12.883 -> 0.0000000,0.0000000,-17.000,339.35,0.00,-0.01,0.00,0.0,0.0,0.0,-30.6,58.4,-69.5,0.00928,0.00964,-0.25111,0.96789,27.07,973.1,37.57,3,4,18.0,111,1,1,1,1,0,1,1,0,36917,-73.0,13.0
01:18:13.908 -> 0.0000000,0.0000000,-17.000,317.56,0.00,-0.01,0.00,0.0,0.0,0.0,49.8,-30.6,-77.4,0.04480,-0.02460,0.85284,0.51964,26.94,975.7,46.73,253,3,54.5,111,1,1,1,1,0,1,1,0,51119,-61.0,13.8
01:18:15.199 -> 0.0000000,0.0000000,-17.000,333.49,0.00,0.00,0.01,0.0,0.0,0.0,140.1,-5.4,80.5,0.02429,-0.02667,0.72063,0.69237,27.30,973.8,39.45,167,7,54.0,111,1,1,1,1,0,1,1,0,7511,-68.0,13.3
01:18:23.366 -> 0.0000000,0.0000000,-17.000,339.39,0.03,-0.01,-0.04,-0.2,-0.1,0.1,-31.4,57.9,-70.6,0.00000,0.00000,0.00000,1.00000,27.03,973.1,37.64,0,4,17.5,103,1,1,1,0,0,1,1,0,17206,-72.0,12.8
01:18:24.907 -> 0.0000000,0.0000000,-17.000,317.68,0.00,0.00,0.00,0.0,0.0,0.0,49.4,-32.1,-76.9,0.04486,-0.02423,0.85717,0.51250,26.98,975.7,46.70,254,3,54.0,111,1,1,1,1,0,1,1,0,57905,-61.0,13.5
01:18:26.196 -> 0.0000000,0.0000000,-17.000,333.42,0.00,-0.01,0.01,0.2,0.0,0.0,139.1,-6.5,80.5,0.02423,-0.02643,0.72228,0.69066,27.28,973.8,39.41,168,7,54.0,111,1,1,1,1,0,1,1,0,27051,-68.0,12.5
01:18:34.363 -> 0.0000000,0.0000000,-17.000,339.34,0.00,-0.01,0.00,0.0,0.0,0.0,-29.9,58.3,-69.5,0.00934,0.00964,-0.24525,0.96936,27.03,973.2,37.68,1,4,17.5,111,1,1,1,1,0,1,1,0,56631,-74.0,13.0
01:18:35.905 -> 0.0000000,0.0000000,-17.000,317.48,0.00,-0.01,-0.01,0.0,0.0,0.2,48.7,-31.4,-76.6,0.04474,-0.02435,0.85241,0.52031,26.95,975.7,46.69,255,3,54.0,111,1,1,1,1,0,1,1,0,60646,-61.0,13.3
01:18:37.191 -> 0.0000000,0.0000000,-17.000,333.33,0.00,0.00,0.02,0.0,0.0,0.0,139.3,-6.2,81.2,0.02429,-0.02680,0.72063,0.69237,27.27,973.8,39.55,169,7,54.0,111,1,1,1,1,0,1,1,0,19407,-67.0,12.8
01:18:46.364 -> 0.0000000,0.0000000,-17.000,339.33,0.00,-0.01,-0.04,0.0,0.0,0.0,-31.4,58.0,-69.5,0.00940,0.00940,-0.24012,0.97064,27.04,973.2,37.64,2,4,17.5,111,1,1,1,1,0,1,1,0,36611,-74.0,12.5
01:18:46.901 -> 0.0000000,0.0000000,-17.000,317.45,0.00,0.00,0.00,0.0,0.0,0.0,49.4,-31.7,-76.9,0.04492,-0.02466,0.85528,0.51567,26.96,975.7,46.68,256,3,54.0,111,1,1,1,1,0,1,1,0,47463,-62.0,13.5
01:18:48.189 -> 0.0000000,0.0000000,-17.000,333.31,0.01,0.01,0.01,0.1,0.0,0.0,138.6,-6.6,83.1,0.02417,-0.02649,0.72234,0.69060,27.27,973.9,39.50,170,7,54.0,111,1,1,1,1,0,1,1,0,27193,-67.0,12.8
01:18:57.363 -> 0.0000000,0.0000000,-17.000,339.49,0.04,0.00,0.00,0.0,0.0,0.0,-30.6,58.0,-68.7,0.00897,0.00958,-0.24067,0.97052,27.05,973.1,37.64,3,4,17.5,111,1,1,1,1,0,1,1,0,9274,-74.0,13.5
01:18:57.906 -> 0.0000000,0.0000000,-17.000,317.63,0.00,0.04,0.00,-0.3,0.0,0.0,49.4,-29.9,-76.2,0.04486,-0.02441,0.85601,0.51445,27.01,975.7,46.65,257,3,54.0,111,1,1,1,1,0,1,1,0,29180,-61.0,13.3
01:18:59.183 -> 0.0000000,0.0000000,-17.000,333.40,0.00,-0.02,0.01,0.0,0.0,0.0,140.3,-4.8,80.8,0.02423,-0.02643,0.72192,0.69103,27.26,973.8,39.53,171,7,54.0,111,1,1,1,1,0,1,1,0,7209,-67.0,13.3
01:19:08.899 -> 0.0000000,0.0000000,-17.000,317.82,0.00,-0.02,-0.01,0.0,0.0,0.0,49.4,-30.6,-77.0,0.04498,-0.02441,0.85565,0.51500,27.04,975.7,46.60,258,3,54.0,111,1,1,1,1,0,1,1,0,51081,-61.0,13.5
01:19:11.177 -> 0.0000000,0.0000000,-17.000,333.36,0.00,0.01,0.00,0.0,0.0,0.0,141.8,-5.1,80.8,0.02417,-0.02649,0.72192,0.69103,27.24,973.8,39.59,172,7,54.0,111,1,1,1,1,0,1,1,0,13550,-68.0,13.0
01:19:19.897 -> 0.0000000,0.0000000,-17.000,317.71,0.00,-0.01,0.00,0.0,0.0,0.0,49.0,-31.4,-77.0,0.04498,-0.02435,0.85595,0.51451,27.03,975.7,46.63,259,3,54.0,111,1,1,1,1,0,1,1,0,31787,-61.0,13.3
01:19:22.171 -> 0.0000000,0.0000000,-17.000,333.44,0.00,0.01,-0.03,0.0,0.0,0.0,139.8,-4.9,80.8,0.02417,-0.02631,0.72399,0.68883,27.23,973.8,39.59,173,7,53.5,111,1,1,1,1,0,1,1,0,41842,-67.0,13.0
01:19:30.893 -> 0.0000000,0.0000000,-17.000,317.81,0.00,-0.01,0.00,0.0,0.0,0.0,49.0,-31.4,-76.2,0.04474,-0.02448,0.85363,0.51830,27.02,975.7,46.60,260,3,54.0,111,1,1,1,1,0,1,1,0,41012,-62.0,13.3
01:19:33.166 -> 0.0000000,0.0000000,-17.000,333.22,0.00,0.02,-0.03,0.0,0.0,0.0,141.3,-6.1,81.8,0.02405,-0.02649,0.72161,0.69134,27.23,973.9,39.61,174,7,53.5,111,1,1,1,1,0,1,1,0,55829,-68.0,12.8
01:19:41.888 -> 0.0000000,0.0000000,-17.000,317.60,0.00,0.00,0.00,0.0,0.0,0.0,48.7,-30.3,-76.6,0.04486,-0.02460,0.85455,0.51683,27.02,975.7,46.62,261,3,54.0,111,1,1,1,1,0,1,1,0,17654,-61.0,13.8
01:19:44.162 -> 0.0000000,0.0000000,-17.000,333.57,0.00,-0.04,-0.02,0.0,0.0,0.0,140.1,-5.9,82.1,0.02454,-0.02649,0.72503,0.68773,27.21,973.8,39.70,175,7,53.5,111,1,1,1,1,0,1,1,0,49266,-68.0,12.8
01:19:46.356 -> 0.0000000,0.0000000,-17.000,339.42,0.04,-0.01,0.00,0.0,0.0,0.0,-31.4,59.1,-69.1,0.00922,0.00958,-0.25648,0.96643,27.08,973.1,37.63,7,4,17.5,111,1,1,1,1,0,1,1,0,56076,-74.0,13.0
01:19:52.890 -> 0.0000000,0.0000000,-17.000,317.46,0.00,0.00,0.00,0.0,0.1,0.0,49.4,-31.7,-77.0,0.04498,-0.02429,0.85424,0.51732,26.97,975.7,46.60,262,3,54.0,111,1,1,1,1,0,1,1,0,20766,-62.0,13.0
01:19:55.153 -> 0.0000000,0.0000000,-17.000,333.26,0.00,-0.02,-0.03,0.1,0.1,0.0,140.5,-5.3,80.1,0.02417,-0.02649,0.72021,0.69280,27.21,973.9,39.72,176,7,53.5,111,1,1,1,1,0,1,1,0,431,-68.0,13.0
01:19:57.356 -> 0.0000000,0.0000000,-17.000,339.54,0.00,0.01,0.00,-0.1,-0.1,0.1,-32.1,58.0,-70.3,0.00964,0.00934,-0.25269,0.96747,27.09,973.1,37.56,8,4,17.5,111,1,1,1,1,0,1,1,0,17664,-73.0,13.0
01:20:03.886 -> 0.0000000,0.0000000,-17.000,317.54,0.00,0.00,0.00,0.0,0.0,0.0,49.0,-31.0,-76.6,0.04511,-0.02399,0.85736,0.51213,27.02,975.7,46.60,263,3,53.5,111,1,1,1,1,0,1,1,0,2386,-61.0,13.5
01:20:07.144 -> 0.0000000,0.0000000,-17.000,332.99,0.00,0.00,-0.04,0.0,0.0,0.0,141.2,-4.5,81.1,0.02417,-0.02649,0.72021,0.69280,27.21,973.9,39.67,177,7,53.5,111,1,1,1,1,0,1,1,0,58186,-68.0,13.0
01:20:08.354 -> 0.0000000,0.0000000,-17.000,339.50,-0.01,-0.01,0.00,0.0,0.0,0.0,-30.6,58.7,-68.7,0.00958,0.00940,-0.25416,0.96710,27.05,973.1,37.60,9,4,17.5,111,1,1,1,1,0,1,1,0,43579,-73.0,13.0
01:20:14.879 -> 0.0000000,0.0000000,-17.000,317.44,0.00,-0.02,-0.01,0.0,0.0,0.0,49.4,-30.3,-77.0,0.04517,-0.02405,0.85870,0.50987,26.99,975.7,46.60,264,3,53.5,111,1,1,1,1,0,1,1,0,10384,-61.0,14.5
01:20:18.141 -> 0.0000000,0.0000000,-17.000,333.20,0.03,0.01,-0.02,0.0,0.0,0.0,140.2,-5.9,80.8,0.02399,-0.02667,0.71935,0.69372,27.20,973.9,39.67,178,7,53.5,111,1,1,1,1,0,1,1,0,47750,-67.0,12.8
01:20:19.348 -> 0.0000000,0.0000000,-17.000,339.42,0.00,-0.02,0.00,0.0,0.0,0.0,-31.4,57.3,-68.7,0.00934,0.00964,-0.23328,0.97229,27.03,973.1,37.65,10,4,17.5,111,1,1,1,1,0,1,1,0,21485,-74.0,12.5
01:20:25.875 -> 0.0000000,0.0000000,-17.000,317.90,0.00,0.00,0.00,0.0,0.0,0.0,49.0,-31.0,-75.8,0.04474,-0.02466,0.85119,0.52232,26.98,975.6,46.64,265,3,53.5,111,1,1,1,1,0,1,1,0,13244,-62.0,13.3
01:20:29.137 -> 0.0000000,0.0000000,-17.000,333.17,0.00,0.01,0.02,0.0,0.0,0.0,141.0,-5.9,81.1,0.02417,-0.02655,0.72350,0.68938,27.19,973.9,39.68,179,7,53.0,111,1,1,1,1,0,1,1,0,2415,-68.0,12.8
01:20:34.342 -> 0.0000000,0.0000000,-17.000,339.64,0.00,-0.02,-0.04,-0.1,0.0,0.0,-31.4,58.0,-70.3,0.00934,0.00964,-0.23328,0.97229,27.02,973.1,37.71,11,4,17.5,111,1,1,1,1,0,1,1,0,13160,-73.0,12.5
01:20:36.878 -> 0.0000000,0.0000000,-17.000,317.52,0.00,-0.01,-0.01,-0.1,0.0,0.0,48.3,-30.6,-75.4,0.04529,-0.02393,0.86163,0.50493,26.95,975.7,46.63,266,3,53.5,111,1,1,1,1,0,1,1,0,15565,-61.0,13.0
01:20:40.129 -> 0.0000000,0.0000000,-17.000,333.14,0.00,0.01,-0.03,0.0,0.0,0.0,140.1,-7.0,81.8,0.02423,-0.02655,0.72326,0.68963,27.18,973.9,39.71,180,7,53.0,111,1,1,1,1,0,1,1,0,20199,-67.0,12.8
01:20:45.339 -> 0.0000000,0.0000000,-17.000,339.45,0.00,0.00,0.00,0.0,0.0,0.0,-31.8,58.3,-68.7,0.00879,0.00977,-0.24012,0.97064,27.05,973.1,37.62,12,4,17.5,111,1,1,1,1,0,1,1,0,21735,-74.0,12.8
01:20:47.878 -> 0.0000000,0.0000000,-17.000,317.39,0.00,0.00,0.00,0.0,0.0,0.0,49.4,-31.0,-76.6,0.04480,-0.02448,0.85510,0.51592,26.94,975.7,46.65,267,3,53.5,111,1,1,1,1,0,1,1,0,16300,-61.0,14.0
01:20:51.128 -> 0.0000000,0.0000000,-17.000,333.05,0.00,0.01,0.01,0.0,0.0,0.0,140.8,-5.4,80.4,0.02429,-0.02643,0.72344,0.68944,27.18,973.9,39.67,181,7,53.0,111,1,1,1,1,0,1,1,0,39024,-68.0,12.5
01:20:57.337 -> 0.0000000,0.0000000,-17.000,339.63,0.00,0.02,0.00,0.0,0.0,0.0,-31.0,58.3,-68.7,0.00861,0.00964,-0.23731,0.97137,27.01,973.1,37.70,13,4,17.5,111,1,1,1,1,0,1,1,0,56893,-73.0,13.5
01:20:58.881 -> 0.0000000,0.0000000,-17.000,317.36,0.00,0.00,0.00,0.0,0.0,0.0,48.7,-31.0,-76.2,0.04498,-0.02411,0.85650,0.51360,26.93,975.7,46.65,268,3,53.5,111,1,1,1,1,0,1,1,0,41294,-62.0,13.3
01:21:03.126 -> 0.0000000,0.0000000,-17.000,333.13,0.00,0.01,0.01,0.1,0.0,0.0,139.4,-5.8,81.2,0.02490,-0.02667,0.72094,0.69201,27.18,973.9,39.70,182,7,53.0,111,1,1,1,1,0,1,1,0,50782,-68.0,12.8
01:21:08.332 -> 0.0000000,0.0000000,-17.000,339.68,0.04,-0.01,0.00,0.0,0.0,0.0,-31.0,57.6,-69.1,0.00897,0.00964,-0.25257,0.96747,27.01,973.1,37.63,14,4,17.5,111,1,1,1,1,0,1,1,0,59124,-73.0,12.8
01:21:09.884 -> 0.0000000,0.0000000,-17.000,317.48,0.00,-0.01,0.00,0.0,0.0,0.0,49.4,-30.6,-76.6,0.04498,-0.02411,0.85583,0.51469,26.91,975.7,46.69,269,3,53.0,111,1,1,1,1,0,1,1,0,8213,-61.0,13.5
01:21:14.108 -> 0.0000000,0.0000000,-17.000,333.02,0.00,0.00,-0.03,0.1,0.0,0.0,140.6,-6.9,81.4,0.02429,-0.02649,0.72240,0.69048,27.18,973.9,39.69,183,7,53.0,111,1,1,1,1,0,1,1,0,63143,-67.0,13.0
01:21:18.881 -> 0.0000000,0.0000000,-17.000,339.48,-0.01,-0.01,0.00,-0.2,0.2,0.0,-31.0,58.7,-69.4,0.00000,0.00000,0.00000,1.00000,26.97,973.1,37.71,0,4,17.0,103,1,1,1,0,0,1,1,0,59436,-73.0,12.5
01:21:20.887 -> 0.0000000,0.0000000,-17.000,317.36,0.00,0.00,0.00,0.0,0.0,0.0,49.4,-30.6,-75.8,0.04517,-0.02380,0.86212,0.50407,26.92,975.7,46.68,270,3,53.0,111,1,1,1,1,0,1,1,0,57448,-61.0,13.3
01:21:26.098 -> 0.0000000,0.0000000,-17.000,333.05,0.00,0.00,0.00,0.0,0.0,0.0,139.8,-5.7,81.8,0.02429,-0.02631,0.72246,0.69048,27.17,973.9,39.72,184,7,53.0,111,1,1,1,1,0,1,1,0,14604,-67.0,12.5
01:21:29.874 -> 0.0000000,0.0000000,-17.000,339.47,0.00,0.02,0.00,0.0,0.0,0.0,-31.4,58.7,-69.4,0.00928,0.00952,-0.24958,0.96826,26.94,973.1,37.77,1,4,17.0,111,1,1,1,1,0,1,1,0,53748,-74.0,13.0
01:21:31.882 -> 0.0000000,0.0000000,-17.000,317.27,0.00,0.04,0.00,0.1,-0.2,0.0,50.1,-30.6,-77.4,0.04498,-0.02423,0.85644,0.51366,26.96,975.7,46.67,271,3,53.0,111,1,1,1,1,0,1,1,0,16615,-61.0,13.0
01:21:37.131 -> 0.0000000,0.0000000,-17.000,333.31,0.00,0.01,0.00,0.0,0.0,0.0,139.8,-4.9,80.4,0.02429,-0.02643,0.72253,0.69036,27.17,973.9,39.68,185,7,52.5,111,1,1,1,1,0,1,1,0,15494,-68.0,13.0
01:21:41.878 -> 0.0000000,0.0000000,-17.000,339.44,0.00,-0.02,0.00,-0.1,0.1,0.0,-31.4,58.7,-69.4,0.00903,0.00928,-0.24525,0.96936,26.95,973.1,37.76,2,4,17.0,111,1,1,1,1,0,1,1,0,8575,-73.0,13.0
01:21:42.879 -> 0.0000000,0.0000000,-17.000,317.37,0.00,0.04,0.03,0.0,0.0,0.0,47.9,-30.3,-76.9,0.04498,-0.02417,0.85882,0.50969,26.95,975.7,46.64,272,3,53.0,111,1,1,1,1,0,1,1,0,37431,-61.0,13.5
